"YEAR","ew","MAP_ZONE","BpS","PVT","BpS_Code","BPS_LLID","sclass","AREA_TOTAL"
"2004","westside","OWC","RaMCONsw","fiw","RaMCONsw_fiw","RaMCONsw_fiw_1709001101","B",427.44319
"2004","westside","OWC","RaMCONsw","fiw","RaMCONsw_fiw","RaMCONsw_fiw_1709001101","C",238.40744
"2004","westside","OWC","RaMCONsw","fiw","RaMCONsw_fiw","RaMCONsw_fiw_1709001101","D",24.46345
"2004","westside","OWC","RaMCONsw","fiw","RaMCONsw_fiw","RaMCONsw_fiw_1709001101","E",582.23011
"2004","westside","OWC","RaMCONsw","fiw","RaMCONsw_fiw","RaMCONsw_fiw_1709001102","A",98.74338
"2004","westside","OWC","RaMCONsw","fiw","RaMCONsw_fiw","RaMCONsw_fiw_1709001102","B",139.66406
"2004","westside","OWC","RaMCONsw","fiw","RaMCONsw_fiw","RaMCONsw_fiw_1709001102","C",46.25816
"2004","westside","OWC","RaMCONsw","fiw","RaMCONsw_fiw","RaMCONsw_fiw_1709001102","D",7.56143
"2004","westside","OWC","RaMCONsw","fiw","RaMCONsw_fiw","RaMCONsw_fiw_1709001102","E",320.915985
"2004","westside","OWC","RaMCONsw","fiw","RaMCONsw_fiw","RaMCONsw_fiw_1709001103","A",35.360805
"2004","westside","OWC","RaMCONsw","fiw","RaMCONsw_fiw","RaMCONsw_fiw_1709001103","B",83.62052
"2004","westside","OWC","RaMCONsw","fiw","RaMCONsw_fiw","RaMCONsw_fiw_1709001103","C",44.92379
"2004","westside","OWC","RaMCONsw","fiw","RaMCONsw_fiw","RaMCONsw_fiw_1709001103","D",12.676515
"2004","westside","OWC","RaMCONsw","fiw","RaMCONsw_fiw","RaMCONsw_fiw_1709001103","E",239.74181
"2004","westside","OWC","RaMCONsw","fiw","RaMCONsw_fiw","RaMCONsw_fiw_1709001104","A",61.82581
"2004","westside","OWC","RaMCONsw","fiw","RaMCONsw_fiw","RaMCONsw_fiw_1709001104","B",74.27993
"2004","westside","OWC","RaMCONsw","fiw","RaMCONsw_fiw","RaMCONsw_fiw_1709001104","C",102.079305
"2004","westside","OWC","RaMCONsw","fiw","RaMCONsw_fiw","RaMCONsw_fiw_1709001104","D",61.38102
"2004","westside","OWC","RaMCONsw","fiw","RaMCONsw_fiw","RaMCONsw_fiw_1709001104","E",170.35457
"2004","westside","OWC","RaMCONsw","fiw","RaMCONsw_fiw","RaMCONsw_fiw_1709001105","B",0.44479
"2004","westside","OWC","RaMCONsw","fiw","RaMCONsw_fiw","RaMCONsw_fiw_1709001105","C",0.222395
"2004","westside","OWC","RaMCONsw","fiw","RaMCONsw_fiw","RaMCONsw_fiw_1709001105","D",1.33437
"2004","westside","OWC","RaMCONsw","fiw","RaMCONsw_fiw","RaMCONsw_fiw_1709001105","E",0.222395
"2004","westside","OWC","RaSAWD","fal","RaSAWD_fal","RaSAWD_fal_17080001B","A",121.87246
"2004","westside","OWC","RaSAWD","fal","RaSAWD_fal","RaSAWD_fal_17080001B","B",223.506975
"2004","westside","OWC","RaSAWD","fal","RaSAWD_fal","RaSAWD_fal_17080001B","C",197.48676
"2004","westside","OWC","RaSAWD","fal","RaSAWD_fal","RaSAWD_fal_17080001B","D",228.62206
"2004","westside","OWC","RaSAWD","fal","RaSAWD_fal","RaSAWD_fal_17080001B","E",965.861485
"2004","westside","OWC","RaSAWD","fal","RaSAWD_fal","RaSAWD_fal_17090001","A",73.83514
"2004","westside","OWC","RaSAWD","fal","RaSAWD_fal","RaSAWD_fal_17090001","B",1386.188035
"2004","westside","OWC","RaSAWD","fal","RaSAWD_fal","RaSAWD_fal_17090001","C",213.4992
"2004","westside","OWC","RaSAWD","fal","RaSAWD_fal","RaSAWD_fal_17090001","D",97.40901
"2004","westside","OWC","RaSAWD","fal","RaSAWD_fal","RaSAWD_fal_17090001","E",2210.383905
"2004","westside","OWC","RaSAWD","fal","RaSAWD_fal","RaSAWD_fal_17090004","A",73.83514
"2004","westside","OWC","RaSAWD","fal","RaSAWD_fal","RaSAWD_fal_17090004","B",868.452475
"2004","westside","OWC","RaSAWD","fal","RaSAWD_fal","RaSAWD_fal_17090004","C",179.917555
"2004","westside","OWC","RaSAWD","fal","RaSAWD_fal","RaSAWD_fal_17090004","D",53.3748
"2004","westside","OWC","RaSAWD","fal","RaSAWD_fal","RaSAWD_fal_17090004","E",1426.663925
"2004","westside","OWC","RaSAWD","fal","RaSAWD_fal","RaSAWD_fal_17090005","A",368.73091
"2004","westside","OWC","RaSAWD","fal","RaSAWD_fal","RaSAWD_fal_17090005","B",3931.721205
"2004","westside","OWC","RaSAWD","fal","RaSAWD_fal","RaSAWD_fal_17090005","C",489.71379
"2004","westside","OWC","RaSAWD","fal","RaSAWD_fal","RaSAWD_fal_17090005","D",97.631405
"2004","westside","OWC","RaSAWD","fal","RaSAWD_fal","RaSAWD_fal_17090005","E",3678.190905
"2004","westside","OWC","RaSAWD","fal","RaSAWD_fal","RaSAWD_fal_17090011","A",23.351475
"2004","westside","OWC","RaSAWD","fal","RaSAWD_fal","RaSAWD_fal_17090011","B",200.1555
"2004","westside","OWC","RaSAWD","fal","RaSAWD_fal","RaSAWD_fal_17090011","C",43.14463
"2004","westside","OWC","RaSAWD","fal","RaSAWD_fal","RaSAWD_fal_17090011","D",2.66874
"2004","westside","OWC","RaSAWD","fal","RaSAWD_fal","RaSAWD_fal_17090011","E",127.877125
"2004","westside","WCR","Na0710411","fmt","Na0710411_fmt","Na0710411_fmt_WCR","A",6799.50473
"2004","westside","WCR","Na0710411","fmt","Na0710411_fmt","Na0710411_fmt_WCR","B",53363.23546
"2004","westside","WCR","Na0710411","fmt","Na0710411_fmt","Na0710411_fmt_WCR","C",3961.29974
"2004","westside","WCR","Na0710411","fmt","Na0710411_fmt","Na0710411_fmt_WCR","D",1649.503715
"2004","westside","WCR","Na0710411","fmt","Na0710411_fmt","Na0710411_fmt_WCR","E",59078.78696
"2004","westside","WCR","Na0710412","fmc","Na0710412_fmc","Na0710412_fmc_WCR","A",2876.679325
"2004","westside","WCR","Na0710412","fmc","Na0710412_fmc","Na0710412_fmc_WCR","B",19551.18924
"2004","westside","WCR","Na0710412","fmc","Na0710412_fmc","Na0710412_fmc_WCR","C",1327.920545
"2004","westside","WCR","Na0710412","fmc","Na0710412_fmc","Na0710412_fmc_WCR","D",829.755745
"2004","westside","WCR","Na0710412","fmc","Na0710412_fmc","Na0710412_fmc_WCR","E",26617.345575
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17080006A","A",7.783825
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17080006A","B",47.370135
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17080006A","D",6.894245
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17080006A","E",10.897355
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17100101","A",3536.302895
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17100101","B",20622.68835
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17100101","C",700.766645
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17100101","D",772.60023
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17100101","E",5609.69148
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17100102","A",1204.04653
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17100102","B",11145.10303
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17100102","C",598.24255
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17100102","D",394.97352
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17100102","E",5701.31822
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17100103","A",580.00616
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17100103","B",655.398065
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17100103","C",388.968855
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17100103","D",31.1353
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17100103","E",271.544295
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17100104","A",96.07464
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17100104","B",2573.11015
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17100104","C",118.75893
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17100104","D",28.91135
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17100104","E",1693.093135
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17100105","A",94.073085
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17100105","B",2004.66853
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17100105","C",58.045095
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17100105","D",35.805595
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17100105","E",653.618905
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17110017","A",79.17262
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17110017","B",1669.964055
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17110017","C",218.83668
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17110017","D",68.720055
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17110017","E",6415.873355
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17110018","A",1550.315545
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17110018","B",9122.6429
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17110018","C",1020.125865
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17110018","D",438.785335
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17110018","E",13979.7497
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17110020","A",2587.121035
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17110020","B",16410.52705
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17110020","C",1355.497525
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17110020","D",399.199025
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17110020","E",14756.130645
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17110021","A",1035.693515
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17110021","B",3585.89698
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17110021","C",71.833585
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17110021","D",295.78535
"2004","westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","RaABAMlw_fsi_17110021","E",1282.996755
"2004","westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","RaABAMlw_fwc_17100101","A",97.631405
"2004","westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","RaABAMlw_fwc_17100101","B",416.545835
"2004","westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","RaABAMlw_fwc_17100101","C",14.900465
"2004","westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","RaABAMlw_fwc_17100101","D",27.799375
"2004","westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","RaABAMlw_fwc_17100101","E",31.802485
"2004","westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","RaABAMlw_fwc_17100102","B",2.22395
"2004","westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","RaABAMlw_fwc_17100102","C",0.222395
"2004","westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","RaABAMlw_fwc_17100102","E",15.56765
"2004","westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","RaABAMlw_fwc_17100103","A",2014.00912
"2004","westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","RaABAMlw_fwc_17100103","B",5781.38042
"2004","westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","RaABAMlw_fwc_17100103","C",1740.685665
"2004","westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","RaABAMlw_fwc_17100103","D",214.83357
"2004","westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","RaABAMlw_fwc_17100103","E",3768.928065
"2004","westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","RaABAMlw_fwc_17100104","A",17.124415
"2004","westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","RaABAMlw_fwc_17100104","B",258.86778
"2004","westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","RaABAMlw_fwc_17100104","C",12.676515
"2004","westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","RaABAMlw_fwc_17100104","D",10.897355
"2004","westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","RaABAMlw_fwc_17100104","E",209.94088
"2004","westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","RaABAMlw_fwc_17110017","A",5.78227
"2004","westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","RaABAMlw_fwc_17110017","B",175.24726
"2004","westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","RaABAMlw_fwc_17110017","C",12.231725
"2004","westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","RaABAMlw_fwc_17110017","D",3.780715
"2004","westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","RaABAMlw_fwc_17110017","E",558.65624
"2004","westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","RaABAMlw_fwc_17110018","A",108.97355
"2004","westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","RaABAMlw_fwc_17110018","B",581.118135
"2004","westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","RaABAMlw_fwc_17110018","C",73.612745
"2004","westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","RaABAMlw_fwc_17110018","D",15.345255
"2004","westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","RaABAMlw_fwc_17110018","E",809.96259
"2004","westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","RaABAMlw_fwc_17110020","A",212.832015
"2004","westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","RaABAMlw_fwc_17110020","B",1038.58465
"2004","westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","RaABAMlw_fwc_17110020","C",316.24569
"2004","westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","RaABAMlw_fwc_17110020","D",28.244165
"2004","westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","RaABAMlw_fwc_17110020","E",579.338975
"2004","westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","RaABAMlw_fwc_17110021","A",36.91757
"2004","westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","RaABAMlw_fwc_17110021","B",297.342115
"2004","westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","RaABAMlw_fwc_17110021","C",2.001555
"2004","westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","RaABAMlw_fwc_17110021","D",10.897355
"2004","westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","RaABAMlw_fwc_17110021","E",88.735605
"2004","westside","WCR","RaABAMup","fst","RaABAMup_fst","RaABAMup_fst_WCR","A",18261.520635
"2004","westside","WCR","RaABAMup","fst","RaABAMup_fst","RaABAMup_fst_WCR","B",164051.8957
"2004","westside","WCR","RaABAMup","fst","RaABAMup_fst","RaABAMup_fst_WCR","C",6981.201445
"2004","westside","WCR","RaABAMup","fst","RaABAMup_fst","RaABAMup_fst_WCR","D",6213.049115
"2004","westside","WCR","RaABAMup","fst","RaABAMup_fst","RaABAMup_fst_WCR","E",84280.810755
"2004","westside","WCR","RaABLA","faf","RaABLA_faf","RaABLA_faf_WCR","A",1453.351325
"2004","westside","WCR","RaABLA","faf","RaABLA_faf","RaABLA_faf_WCR","B",13691.08099
"2004","westside","WCR","RaABLA","faf","RaABLA_faf","RaABLA_faf_WCR","C",1431.33422
"2004","westside","WCR","RaABLA","faf","RaABLA_faf","RaABLA_faf_WCR","D",298.676485
"2004","westside","WCR","RaABLA","faf","RaABLA_faf","RaABLA_faf_WCR","E",10498.37837
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17080003A","A",4315.79737
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17080003A","B",15169.11816
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17080003A","C",1368.396435
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17080003A","D",375.84755
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17080003A","E",3163.124085
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17080006A","A",331.590945
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17080006A","B",1812.296855
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17080006A","C",29.80093
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17080006A","D",69.83203
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17080006A","E",286.222365
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17100101","A",2858.22054
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17100101","B",15088.61117
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17100101","C",493.049715
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17100101","D",841.98747
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17100101","E",4372.063305
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17100102","A",223.506975
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17100102","B",3315.687055
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17100102","C",91.849135
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17100102","D",116.312585
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17100102","E",1541.419745
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17100103","A",22015.548235
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17100103","B",64415.82217
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17100103","C",9042.5807
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17100103","D",1872.5659
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17100103","E",12708.317485
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17100104","A",9580.7766
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17100104","B",43282.95969
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17100104","C",4689.86576
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17100104","D",2964.08056
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17100104","E",19126.637185
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17100105","A",157.45566
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17100105","B",1725.34041
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17100105","C",26.909795
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17100105","D",129.43389
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17100105","E",295.78535
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17100106","A",1933.94692
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17100106","B",5382.84858
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17100106","C",231.068405
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17100106","D",248.19282
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17100106","E",603.13524
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17110017","A",165.684275
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17110017","B",3262.757045
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17110017","C",629.600245
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17110017","D",176.804025
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17110017","E",14129.64393
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17110018","A",6320.4659
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17110018","B",26626.686165
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17110018","C",4678.74601
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17110018","D",833.53646
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17110018","E",31913.015315
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17110020","A",3403.755475
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17110020","B",21176.229505
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17110020","C",2656.28588
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17110020","D",646.057475
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17110020","E",11097.06571
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17110021","A",1170.020095
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17110021","B",4490.377445
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17110021","C",67.60808
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17110021","D",372.956415
"2004","westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17110021","E",1450.46019
"2004","westside","WCR","RaDFHEdy","fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17080003A","A",11579.66286
"2004","westside","WCR","RaDFHEdy","fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17080003A","B",36622.451835
"2004","westside","WCR","RaDFHEdy","fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17080003A","C",3987.54235
"2004","westside","WCR","RaDFHEdy","fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17080003A","D",872.455585
"2004","westside","WCR","RaDFHEdy","fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17080003A","E",8319.129765
"2004","westside","WCR","RaDFHEdy","fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17080006A","A",413.20991
"2004","westside","WCR","RaDFHEdy","fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17080006A","B",2588.23301
"2004","westside","WCR","RaDFHEdy","fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17080006A","C",37.36236
"2004","westside","WCR","RaDFHEdy","fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17080006A","D",124.98599
"2004","westside","WCR","RaDFHEdy","fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17080006A","E",456.79933
"2004","westside","WCR","RaDFHEdy","fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100101","A",3251.637295
"2004","westside","WCR","RaDFHEdy","fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100101","B",11806.95055
"2004","westside","WCR","RaDFHEdy","fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100101","C",432.78067
"2004","westside","WCR","RaDFHEdy","fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100101","D",757.47737
"2004","westside","WCR","RaDFHEdy","fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100101","E",3131.3216
"2004","westside","WCR","RaDFHEdy","fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100102","A",232.847565
"2004","westside","WCR","RaDFHEdy","fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100102","B",3962.856505
"2004","westside","WCR","RaDFHEdy","fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100102","C",81.174175
"2004","westside","WCR","RaDFHEdy","fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100102","D",105.192835
"2004","westside","WCR","RaDFHEdy","fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100102","E",1318.579955
"2004","westside","WCR","RaDFHEdy","fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100103","A",47428.40249
"2004","westside","WCR","RaDFHEdy","fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100103","B",155817.05364
"2004","westside","WCR","RaDFHEdy","fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100103","C",20792.59813
