"YEAR","AREA_DOMAIN1","AREA_DOMAIN2","BpS_Code1","BpS_Code2","ew1","ew2","sclass1","sclass2","STATUS1","STATUS2","AREA_CHNG","AREA_CHNG_VAR","nPlots_AREA","N"
2019,1,1,"Na0710412_fmh","Na0710412_fmh","eastside","eastside","C","B","Forest","Forest",1930.95945203696,1919558.27053381,5,9017
2019,1,1,"Na0710412_fmh","Na0710412_fmh","eastside","eastside","C","D","Forest","Forest",10.823482977019,162.880556281099,1,241
2019,1,1,"Na0710412_fmh","Na0710412_fmh","eastside","eastside","C","E","Forest","Forest",0.0987471792131176,0.0103755893079856,1,6155
2019,1,1,"Na0710412_fmh","Na0710412_fmh","eastside","eastside","D","B","Forest","Forest",171.805241858437,30611.4267875627,1,6155
2019,1,1,"Na0710412_fmh","Na0710412_fmh","eastside","eastside","D","E","Forest","Forest",108.673102388554,12343.8138013233,1,6606
2019,1,1,"Na0710412_fmh","Na0710412_fmh","eastside","eastside","E","A","Forest","Forest",1283.73009513399,313446.634228807,9,13582
2019,1,1,"Na0710412_fmh","Na0710412_fmh","eastside","eastside","E","B","Forest","Forest",10638.9312035994,5904873.10049195,36,20477
2019,1,1,"Na0710412_fmh","Na0710412_fmh","eastside","eastside","E","C","Forest","Forest",138.711224385565,23151.0002344596,1,289
2019,1,1,"Na0710412_fmh","Na0710412_fmh","eastside","eastside","E","D","Forest","Forest",970.680575295169,826537.233400465,2,6444
2019,1,1,"Na0710412_fmi","Na0710412_fmi","eastside","eastside","B","A","Forest","Forest",51.9842684656808,2452.18304683851,1,6606
2019,1,1,"Na0710412_fmi","Na0710412_fmi","eastside","eastside","E","A","Forest","Forest",130.661495962424,18943.4133034384,1,6155
2019,1,1,"Na1010471_frn","Na1010471_frn","eastside","eastside","A","B","Forest","Forest",2765.61544096307,1624713.61429748,13,7186
2019,1,1,"Na1010471_frn","Na1010471_frn","eastside","eastside","A","C","Forest","Forest",52.8049113511637,3067.07016014535,1,2621
2019,1,1,"Na1010471_frn","Na1010471_frn","eastside","eastside","B","A","Forest","Forest",863.400556153833,150799.341887373,14,7186
2019,1,1,"Na1010471_frn","Na1010471_frn","eastside","eastside","B","C","Forest","Forest",1241.54987260372,789348.341456707,5,7186
2019,1,1,"Na1010471_frn","Na1010471_frn","eastside","eastside","B","E","Forest","Forest",2212.80381524159,514083.867138852,10,2621
2019,1,1,"Na1010471_frn","Na1010471_frn","eastside","eastside","C","B","Forest","Forest",436.932368781223,78816.7842128836,4,2621
2019,1,1,"Na1010471_frn","Na1010471_frn","eastside","eastside","E","A","Forest","Forest",16.1180236651085,278.317623775429,1,2621
2019,1,1,"Na1010471_frn","Na1010471_frn","eastside","eastside","E","B","Forest","Forest",228.949199788474,56155.8996835107,1,2621
2019,1,1,"R1RFWF_fcw","R1RFWF_fcw","eastside","eastside","A","B","Forest","Forest",755.64419646918,155007.555273818,6,6155
2019,1,1,"R1RFWF_fcw","R1RFWF_fcw","eastside","eastside","A","C","Forest","Forest",2.10419610646401,4.33736110399057,1,6155
2019,1,1,"R1RFWF_fcw","R1RFWF_fcw","eastside","eastside","A","E","Forest","Forest",20.0408718990093,267.92006263348,2,6155
2019,1,1,"R1RFWF_fcw","R1RFWF_fcw","eastside","eastside","B","A","Forest","Forest",19.8556140121893,202.56259287561,2,6155
2019,1,1,"R1RFWF_fcw","R1RFWF_fcw","eastside","eastside","B","E","Forest","Forest",794.599190121018,141454.140202173,5,6155
2019,1,1,"R1RFWF_fcw","R1RFWF_fcw","eastside","eastside","C","B","Forest","Forest",118.810252832609,15662.8512155411,1,6155
2019,1,1,"R1RFWF_fcw","R1RFWF_fcw","eastside","eastside","D","E","Forest","Forest",5.97225297658444,33.7152072079949,1,6155
2019,1,1,"R1RFWF_fcw","R1RFWF_fcw","eastside","eastside","E","A","Forest","Forest",18.4205160405831,320.739927781973,1,6155
2019,1,1,"R1RFWF_fcw","R1RFWF_fcw","eastside","eastside","E","B","Forest","Forest",35.0973455501319,771.639962044332,2,6155
2019,1,1,"R1RFWF_fcw","R1RFWF_fcw","eastside","eastside","E","C","Forest","Forest",30.4425993456806,907.855270464996,1,6155
2019,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","eastside","eastside","A","B","Forest","Forest",951.486083651874,532846.832273463,5,15382
2019,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","eastside","eastside","A","C","Forest","Forest",93.5547286192494,9200.33464429038,1,2621
2019,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","eastside","eastside","B","A","Forest","Forest",14.1101774852108,106.273063922219,2,8776
2019,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","eastside","eastside","B","C","Forest","Forest",684.236528388641,420015.681182571,1,241
2019,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","eastside","eastside","B","E","Forest","Forest",941.561268428094,211199.967633531,5,2621
2019,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","eastside","eastside","C","A","Forest","Forest",201.644772563247,21024.310910213,2,2621
2019,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","eastside","eastside","C","B","Forest","Forest",70.6670164712715,5249.35144205435,1,2621
2019,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","eastside","eastside","E","A","Forest","Forest",21.7170728258476,495.763687026851,1,2621
2019,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","eastside","eastside","E","B","Forest","Forest",2325.33159710881,862691.734323402,10,9017
2019,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","westside","westside","A","B","Forest","Forest",7684.23982509562,2793575.04031462,42,19947
2019,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","westside","westside","A","C","Forest","Forest",724.259242016902,165922.403165456,5,8776
2019,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","westside","westside","A","E","Forest","Forest",35.5445040203525,350.606095013696,5,8776
2019,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","westside","westside","B","A","Forest","Forest",3239.63087462759,1459292.35940927,16,13630
2019,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","westside","westside","B","C","Forest","Forest",1986.13376206132,878706.088332493,9,13630
2019,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","westside","westside","B","E","Forest","Forest",12633.6345905909,6139437.00758712,47,20236
2019,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","westside","westside","C","A","Forest","Forest",287.050682155516,47256.9955731994,5,9065
2019,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","westside","westside","C","B","Forest","Forest",1559.84049110276,360470.021043744,13,13630
2019,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","westside","westside","C","E","Forest","Forest",193.436997759768,48092.2105290887,2,6444
2019,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","westside","westside","D","E","Forest","Forest",99.4899726586572,5497.6119435594,2,6155
2019,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","westside","westside","E","A","Forest","Forest",485.122644278616,95939.1993982171,9,13341
2019,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","westside","westside","E","B","Forest","Forest",2170.14466158093,756624.818351831,17,9065
2019,1,1,"RaABAMlw_fsw","RaABAMlw_fsw","westside","westside","A","B","Forest","Forest",294.039597026624,38671.4728426527,5,6155
2019,1,1,"RaABAMlw_fsw","RaABAMlw_fsw","westside","westside","B","A","Forest","Forest",36.7173979863293,1273.77452834461,2,6155
2019,1,1,"RaABAMlw_fsw","RaABAMlw_fsw","westside","westside","B","C","Forest","Forest",50.6275861693735,2844.05129736676,1,6155
2019,1,1,"RaABAMlw_fsw","RaABAMlw_fsw","westside","westside","B","E","Forest","Forest",22.8526938492224,579.479111374159,1,6155
2019,1,1,"RaABAMlw_fsw","RaABAMlw_fsw","westside","westside","C","A","Forest","Forest",35.5762736445879,1394.8977334075,1,6155
2019,1,1,"RaABAMlw_fsw","RaABAMlw_fsw","westside","westside","C","B","Forest","Forest",130.695589382836,9290.43929911486,2,6155
2019,1,1,"RaABAMlw_fsw","RaABAMlw_fsw","westside","westside","E","B","Forest","Forest",48.5852946496564,2509.05596844757,2,6155
2019,1,1,"RaABAMlw_fwc","RaABAMlw_fwc","eastside","eastside","B","A","Forest","Forest",0.270255437846427,0.0777163254537207,1,6155
2019,1,1,"RaABAMlw_fwc","RaABAMlw_fwc","westside","westside","A","B","Forest","Forest",2276.31565281765,1428384.86815397,7,13341
2019,1,1,"RaABAMlw_fwc","RaABAMlw_fwc","westside","westside","B","A","Forest","Forest",1269.85970995415,817693.998014616,3,7186
2019,1,1,"RaABAMlw_fwc","RaABAMlw_fwc","westside","westside","B","E","Forest","Forest",2211.18736488592,1611495.29914788,5,10720
2019,1,1,"RaABAMlw_fwc","RaABAMlw_fwc","westside","westside","C","B","Forest","Forest",76.662363230291,6060.91645665541,2,8776
2019,1,1,"RaABAMlw_fwc","RaABAMlw_fwc","westside","westside","E","A","Forest","Forest",638.485682263909,444840.799890045,1,4565
2019,1,1,"RaABAMlw_fwc","RaABAMlw_fwc","westside","westside","E","B","Forest","Forest",56.3634597009261,2575.48788582399,2,8776
2019,1,1,"RaABAMlw_fwc","RaABAMlw_fwc","westside","westside","E","D","Forest","Forest",103.594376155325,11710.4786368394,1,4565
2019,1,1,"RaABAMup_fsi","RaABAMup_fsi","westside","westside","B","E","Forest","Forest",526.825052688288,300005.677849486,1,6606
2019,1,1,"RaABAMup_fsi","RaABAMup_fsi","westside","westside","E","B","Forest","Forest",205.684299669762,44680.9367762628,1,6606
2019,1,1,"RaABAMup_fst","RaABAMup_fst","westside","westside","A","B","Forest","Forest",9476.21134544741,5455579.14510049,27,7186
2019,1,1,"RaABAMup_fst","RaABAMup_fst","westside","westside","A","C","Forest","Forest",860.416341014551,166035.959029463,7,7186
2019,1,1,"RaABAMup_fst","RaABAMup_fst","westside","westside","A","D","Forest","Forest",10.8527067175184,104.404097381313,1,4565
2019,1,1,"RaABAMup_fst","RaABAMup_fst","westside","westside","A","E","Forest","Forest",11.1127875551469,127.675504047027,1,2621
2019,1,1,"RaABAMup_fst","RaABAMup_fst","westside","westside","B","A","Forest","Forest",3485.83189005652,2370750.2001003,8,7186
2019,1,1,"RaABAMup_fst","RaABAMup_fst","westside","westside","B","C","Forest","Forest",1857.72300787828,1034036.41157245,5,7186
2019,1,1,"RaABAMup_fst","RaABAMup_fst","westside","westside","B","E","Forest","Forest",9884.82987871994,5328387.10160274,29,7427
2019,1,1,"RaABAMup_fst","RaABAMup_fst","westside","westside","C","A","Forest","Forest",1365.97607981955,864222.1199543,6,7427
2019,1,1,"RaABAMup_fst","RaABAMup_fst","westside","westside","C","B","Forest","Forest",460.348790848127,127856.941153388,4,7186
2019,1,1,"RaABAMup_fst","RaABAMup_fst","westside","westside","C","E","Forest","Forest",47.9480426774704,2484.52910146789,2,2621
2019,1,1,"RaABAMup_fst","RaABAMup_fst","westside","westside","D","E","Forest","Forest",70.869396997346,5109.53978660229,1,2621
2019,1,1,"RaABAMup_fst","RaABAMup_fst","westside","westside","E","A","Forest","Forest",2464.0629147301,1858311.13187991,6,7186
2019,1,1,"RaABAMup_fst","RaABAMup_fst","westside","westside","E","B","Forest","Forest",2716.09737256674,1486770.77513837,8,7427
2019,1,1,"RaABAMup_fst","RaABAMup_fst","westside","westside","E","C","Forest","Forest",455.393143677215,81655.8713856747,4,7186
2019,1,1,"RaABAMup_fst","RaABAMup_fst","westside","westside","E","D","Forest","Forest",165.575276422712,33010.6847079631,1,4565
2019,1,1,"RaABLA_faf","RaABLA_faf","eastside","eastside","B","E","Forest","Forest",264.339461826861,73450.7340792834,1,2621
2019,1,1,"RaABLA_faf","RaABLA_faf","westside","westside","A","B","Forest","Forest",2655.20262373869,1511585.41682881,3,7186
2019,1,1,"RaABLA_faf","RaABLA_faf","westside","westside","B","A","Forest","Forest",1449.15542728002,1046070.33788166,1,4565
2019,1,1,"RaABLA_faf","RaABLA_faf","westside","westside","B","E","Forest","Forest",1079.23742571637,1121779.24061064,2,2862
2019,1,1,"RaABLA_faf","RaABLA_faf","westside","westside","C","B","Forest","Forest",100.921838055615,12226.2924661829,1,2621
2019,1,1,"RaABLA_faf","RaABLA_faf","westside","westside","E","A","Forest","Forest",242.181591530103,56295.3488881331,1,2621
2019,1,1,"RaABLA_faf","RaABLA_faf","westside","westside","E","B","Forest","Forest",29.8637807410677,856.011962633311,1,2621
2019,1,1,"RaDFHEdy_fdg","RaDFHEdy_fdg","westside","westside","A","B","Forest","Forest",6842.62889985649,5016675.06089802,10,4565
2019,1,1,"RaDFHEdy_fdg","RaDFHEdy_fdg","westside","westside","A","E","Forest","Forest",58.3778166773624,3946.23341676044,2,4565
2019,1,1,"RaDFHEdy_fdg","RaDFHEdy_fdg","westside","westside","B","A","Forest","Forest",4832.74545907469,3521630.91632734,9,4565
2019,1,1,"RaDFHEdy_fdg","RaDFHEdy_fdg","westside","westside","B","C","Forest","Forest",118.972654095096,8107.8456733866,2,7186
2019,1,1,"RaDFHEdy_fdg","RaDFHEdy_fdg","westside","westside","B","E","Forest","Forest",4721.63638720133,3627318.23446093,8,7427
2019,1,1,"RaDFHEdy_fdg","RaDFHEdy_fdg","westside","westside","C","A","Forest","Forest",30.2140339814313,919.176552912923,1,2621
2019,1,1,"RaDFHEdy_fdg","RaDFHEdy_fdg","westside","westside","E","A","Forest","Forest",992.67996361735,766322.655447523,3,7186
2019,1,1,"RaDFHEdy_fdg","RaDFHEdy_fdg","westside","westside","E","B","Forest","Forest",3115.73638326098,1799829.79774196,6,4565
2019,1,1,"RaDFHEdy_fdg","RaDFHEdy_fdg","westside","westside","E","C","Forest","Forest",101.804125466732,12479.4173783717,1,4565
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","eastside","eastside","A","B","Forest","Forest",7006.40984333296,4100593.9505638,16,12761
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","eastside","eastside","A","E","Forest","Forest",18.1484898665739,340.177340333307,3,6155
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","eastside","eastside","B","A","Forest","Forest",694.229954809167,515872.091919408,1,6606
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","eastside","eastside","B","C","Forest","Forest",111.488292708791,12171.3703119215,1,6606
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","eastside","eastside","B","E","Forest","Forest",3413.4240533801,1975597.77987795,11,12761
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","eastside","eastside","C","A","Forest","Forest",15.5329982894753,247.946710885127,1,6155
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","eastside","eastside","E","A","Forest","Forest",347.699195877946,117077.197481535,3,12761
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","eastside","eastside","E","B","Forest","Forest",181.858459200274,12101.6121440493,5,6155
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","eastside","eastside","E","C","Forest","Forest",444.88368737215,211332.752788306,2,6606
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","eastside","eastside","E","D","Forest","Forest",10.0156827451223,105.307209490237,1,6155
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","westside","westside","A","B","Forest","Forest",49485.4780773326,30092729.6510395,118,19947
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","westside","westside","A","C","Forest","Forest",1304.25404211208,588878.692438863,7,19947
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","westside","westside","A","E","Forest","Forest",645.826555478752,76342.7942717399,18,19947
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","westside","westside","B","A","Forest","Forest",23096.5380017342,13767234.7087633,61,19947
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","westside","westside","B","C","Forest","Forest",4653.3895054423,2638781.11014373,17,17615
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","westside","westside","B","D","Forest","Forest",38.6229566248506,1568.42082259435,1,6155
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","westside","westside","B","E","Forest","Forest",36615.8271084173,20700744.6214193,97,20236
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","westside","westside","C","A","Forest","Forest",2001.91879083453,1122674.4447973,8,19947
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","westside","westside","C","B","Forest","Forest",4605.77047148291,2520453.62862874,19,17326
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","westside","westside","C","E","Forest","Forest",151.126143640622,11569.1804539876,3,10720
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","westside","westside","D","C","Forest","Forest",103.994190741268,5944.01159142617,2,7186
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","westside","westside","E","A","Forest","Forest",23467.5401058115,15582203.7663288,58,19947
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","westside","westside","E","B","Forest","Forest",13326.4796818663,7747359.79462847,44,19947
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","westside","westside","E","C","Forest","Forest",4675.97797546773,3297829.59309168,10,17326
2019,1,1,"RaDFHEdy_fwx","RaDFHEdy_fwx","eastside","eastside","A","C","Forest","Forest",39.4993403934231,1528.38526436022,1,6155
2019,1,1,"RaDFHEdy_fwx","RaDFHEdy_fwx","eastside","eastside","A","E","Forest","Forest",13.2415603866768,180.188094895963,1,6155
2019,1,1,"RaDFHEdy_fwx","RaDFHEdy_fwx","eastside","eastside","B","E","Forest","Forest",248.001848623954,36406.8260744944,2,6155
2019,1,1,"RaDFHEdy_fwx","RaDFHEdy_fwx","eastside","eastside","C","B","Forest","Forest",203.014701171597,45504.1566674915,1,6155
2019,1,1,"RaDFHEdy_fwx","RaDFHEdy_fwx","eastside","eastside","E","A","Forest","Forest",62.967910535443,4074.61263367397,1,6155
2019,1,1,"RaDFHEdy_fwx","RaDFHEdy_fwx","eastside","eastside","E","C","Forest","Forest",10.051467140361,98.9719369208624,1,6155
2019,1,1,"RaDFHEwt_fdm","RaDFHEwt_fdm","westside","westside","A","B","Forest","Forest",201.23681716312,42578.1165219471,1,6155
2019,1,1,"RaDFHEwt_fdm","RaDFHEwt_fdm","westside","westside","A","E","Forest","Forest",42.6736155735752,1914.65463644648,1,6155
2019,1,1,"RaDFHEwt_fdm","RaDFHEwt_fdm","westside","westside","B","E","Forest","Forest",1.09636096143115,1.26380099441951,1,6155
2019,1,1,"RaDFHEwt_fhc","RaDFHEwt_fhc","eastside","eastside","A","B","Forest","Forest",454.637574637838,245522.381395688,1,6606
2019,1,1,"RaDFHEwt_fhc","RaDFHEwt_fhc","eastside","eastside","B","E","Forest","Forest",850.395727320907,604817.908435351,1,6606
2019,1,1,"RaDFHEwt_fhc","RaDFHEwt_fhc","eastside","eastside","E","A","Forest","Forest",833.547384742146,575038.474243772,1,6606
2019,1,1,"RaDFHEwt_fhc","RaDFHEwt_fhc","westside","westside","A","B","Forest","Forest",2057.76570075006,1573108.44577177,3,6606
2019,1,1,"RaDFHEwt_fhc","RaDFHEwt_fhc","westside","westside","B","E","Forest","Forest",637.766266534576,475704.465842783,1,6606
2019,1,1,"RaDFHEwt_fhc","RaDFHEwt_fhc","westside","westside","E","A","Forest","Forest",612.674162998057,369417.917242021,2,6606
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","eastside","eastside","A","B","Forest","Forest",4326.21065557321,2942694.58954028,7,12761
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","eastside","eastside","A","C","Forest","Forest",37.2840640389647,1428.54607810687,1,6155
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","eastside","eastside","A","E","Forest","Forest",619.04323796883,319564.858990643,1,6606
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","eastside","eastside","B","A","Forest","Forest",2466.02372388562,1012135.89936986,8,12761
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","eastside","eastside","B","E","Forest","Forest",1065.10391861856,422255.743509666,4,12761
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","eastside","eastside","C","A","Forest","Forest",1013.78561448512,521951.078778202,2,6606
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","eastside","eastside","C","E","Forest","Forest",142.412592017212,10301.3739707068,2,6606
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","eastside","eastside","E","A","Forest","Forest",1018.24897423773,652713.909924939,4,12761
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","eastside","eastside","E","B","Forest","Forest",305.128213540433,40446.0580933887,3,12761
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","westside","westside","A","B","Forest","Forest",18359.2386641401,12519383.0095725,35,19947
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","westside","westside","A","C","Forest","Forest",242.751286496588,31667.2253744452,2,9227
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","westside","westside","A","E","Forest","Forest",641.902392615685,246179.878543329,5,17326
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","westside","westside","B","A","Forest","Forest",10723.6383684721,6407814.25489577,26,11171
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","westside","westside","B","C","Forest","Forest",2538.8621711832,1424952.85085427,8,13792
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","westside","westside","B","E","Forest","Forest",16687.0717870828,10722721.7819997,33,19947
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","westside","westside","C","A","Forest","Forest",1625.4346612551,870749.221796675,4,11171
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","westside","westside","C","B","Forest","Forest",1330.26994647508,692172.806142613,6,7186
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","westside","westside","C","E","Forest","Forest",16.2552126887551,273.178722542521,1,2621
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","westside","westside","E","A","Forest","Forest",9516.52309296502,6444104.5026882,21,19947
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","westside","westside","E","B","Forest","Forest",6586.20821920409,4290063.28585685,14,19947
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","westside","westside","E","C","Forest","Forest",1510.23404505677,769735.266237696,4,4565
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","eastside","eastside","A","B","Forest","Forest",5850.35807124454,3982208.96915845,9,6606
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","eastside","eastside","A","E","Forest","Forest",25.6046505782548,823.026127927243,1,6606
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","eastside","eastside","B","A","Forest","Forest",2398.67545059681,1577840.33782625,4,6606
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","eastside","eastside","B","E","Forest","Forest",1305.32023579595,848657.126723258,3,6606
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","eastside","eastside","E","A","Forest","Forest",2396.45113891177,1413074.01800602,7,6606
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","eastside","eastside","E","B","Forest","Forest",10.4695179188638,95.4978817829308,1,6606
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","westside","westside","A","B","Forest","Forest",28066.4539944335,18569298.2929169,56,19947
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","westside","westside","A","C","Forest","Forest",693.875353962972,118340.177518628,5,17326
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","westside","westside","A","E","Forest","Forest",66.1250617296184,2154.74519799097,4,10720
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","westside","westside","B","A","Forest","Forest",13708.1496367635,7954847.27805488,41,19947
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","westside","westside","B","C","Forest","Forest",1417.95221081932,340541.565037067,8,17326
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","westside","westside","B","E","Forest","Forest",33346.1738345229,21276047.0235133,67,20236
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","westside","westside","C","A","Forest","Forest",2343.24699784068,1362364.95492813,5,11171
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","westside","westside","C","B","Forest","Forest",3183.63692307057,1678598.73770902,8,12761
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","westside","westside","C","D","Forest","Forest",57.7408147407283,3509.93337603187,1,6155
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","westside","westside","C","E","Forest","Forest",3.49873178166005,12.8870750536977,1,6155
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","westside","westside","E","A","Forest","Forest",21228.16442112,13728730.8250075,43,19947
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","westside","westside","E","B","Forest","Forest",9716.60891524696,5901000.7433676,30,19947
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","westside","westside","E","C","Forest","Forest",1003.18447039573,360531.742593723,3,11171
2019,1,1,"RaDFHEwt_fww","RaDFHEwt_fww","westside","westside","A","B","Forest","Forest",7415.42838803145,5186151.23048328,15,17326
2019,1,1,"RaDFHEwt_fww","RaDFHEwt_fww","westside","westside","A","E","Forest","Forest",45.8945799620191,829.201360685152,3,12761
2019,1,1,"RaDFHEwt_fww","RaDFHEwt_fww","westside","westside","B","A","Forest","Forest",1052.63512283863,584495.458986948,5,17326
2019,1,1,"RaDFHEwt_fww","RaDFHEwt_fww","westside","westside","B","C","Forest","Forest",164.279979074523,32496.2189910708,1,4565
2019,1,1,"RaDFHEwt_fww","RaDFHEwt_fww","westside","westside","B","E","Forest","Forest",1787.15959506323,871132.677457685,7,17326
2019,1,1,"RaDFHEwt_fww","RaDFHEwt_fww","westside","westside","C","B","Forest","Forest",75.9732254568113,4256.77866457857,1,6606
2019,1,1,"RaDFHEwt_fww","RaDFHEwt_fww","westside","westside","E","A","Forest","Forest",1255.18575494585,659849.136606274,6,12761
2019,1,1,"RaDFHEwt_fww","RaDFHEwt_fww","westside","westside","E","B","Forest","Forest",1274.96469314636,417605.031948156,6,12761
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","eastside","eastside","B","E","Forest","Forest",295.26184163432,49342.5924375647,2,6606
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","westside","westside","A","B","Forest","Forest",13101.4771177676,8448790.32781627,20,6606
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","westside","westside","A","E","Forest","Forest",110.888740641322,4880.71818845885,4,12761
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","westside","westside","B","A","Forest","Forest",3552.91431884968,2227249.32635589,9,6606
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","westside","westside","B","C","Forest","Forest",124.781234192542,8367.79208088344,2,6606
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","westside","westside","B","E","Forest","Forest",9032.50806229882,5468214.27190353,18,12761
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","westside","westside","C","A","Forest","Forest",442.593659928232,60864.3724432011,3,6606
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","westside","westside","C","B","Forest","Forest",711.192830425755,187277.0014057,4,6606
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","westside","westside","C","E","Forest","Forest",877.9672925797,508668.242676102,4,6606
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","westside","westside","E","A","Forest","Forest",5800.72976067588,3313837.14437115,23,6606
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","westside","westside","E","B","Forest","Forest",4686.89585565364,2462642.83390303,12,6606
