"type","REST_ACRES","YEAR","BpS_Code","BPS_LLID","AREA_STRATA","REST_PCT"
"active",1205.12723810888,2006,"Na0210290_fwo","Na0210290_fwo_1710030903",8163.008475,0.147632731461654
"both",4319.65417103093,2006,"Na0210290_fwo","Na0210290_fwo_1710030903",8163.008475,0.529174284733415
"active",1148.25438583285,2006,"Na0210290_fwo","Na0210290_fwo_1710030904",8848.20747,0.129772543164932
"both",5289.75974439004,2006,"Na0210290_fwo","Na0210290_fwo_1710030904",8848.20747,0.597834054222289
"active",189.813078592334,2006,"Na0210290_fwo","Na0210290_fwo_1710030905",1331.034075,0.14260572449457
"both",783.139999499935,2006,"Na0210290_fwo","Na0210290_fwo_1710030905",1331.034075,0.58836960992147
"active",644.01014744393,2006,"Na0210290_fwo","Na0210290_fwo_1710030906",4214.83004,0.152796231718025
"both",2445.36105059946,2006,"Na0210290_fwo","Na0210290_fwo_1710030906",4214.83004,0.58018022729084
"active",661.743464424532,2006,"Na0210290_fwo","Na0210290_fwo_1710031001",7527.18117,0.0879138484220292
"both",4590.40010509777,2006,"Na0210290_fwo","Na0210290_fwo_1710031001",7527.18117,0.609843180524611
"active",25.1293892303888,2006,"Na0210290_fwo","Na0210290_fwo_1710031002",265.98442,0.0944769217324415
"both",160.769952223806,2006,"Na0210290_fwo","Na0210290_fwo_1710031002",265.98442,0.604433719177258
"active",108.782322694056,2006,"Na0210290_fwo","Na0210290_fwo_1710031003",831.979695,0.13075117499599
"both",485.32028680021,2006,"Na0210290_fwo","Na0210290_fwo_1710031003",831.979695,0.583331888646886
"active",9.1784698094784,2006,"Na0210290_fwo","Na0210290_fwo_1710031004",42.69984,0.21495326
"both",24.8539617283187,2006,"Na0210290_fwo","Na0210290_fwo_1710031004",42.69984,0.582062174666667
"active",4.0072668472156,2006,"Na0210290_fwo","Na0210290_fwo_1710031005",6.22706,0.643524688571429
"both",1.47471775204648,2006,"Na0210290_fwo","Na0210290_fwo_1710031005",6.22706,0.236824079428571
"active",53.3329262551233,2006,"Na0210290_fwo","Na0210290_fwo_1710031006",137.44011,0.388044845533981
"both",47.4178218130259,2006,"Na0210290_fwo","Na0210290_fwo_1710031006",137.44011,0.345007158485437
"active",16.4305971090145,2006,"Na0210290_fwo","Na0210290_fwo_1710031008",37.80715,0.434589677058824
"both",13.1473777802822,2006,"Na0210290_fwo","Na0210290_fwo_1710031008",37.80715,0.347748449176471
"active",3.5936537261848,2006,"Na0210290_fwo","Na0210290_fwo_1710031105",5.33748,0.673286593333333
"both",0.66040021603984,2006,"Na0210290_fwo","Na0210290_fwo_1710031105",5.33748,0.123728841333333
"active",0.8821538795659,2006,"Na0210290_fwo","Na0210290_fwo_1710031108",3.11353,0.283329172857143
"both",1.36533353366654,2006,"Na0210290_fwo","Na0210290_fwo_1710031108",3.11353,0.438516260857143
"passive",0.0392103423567001,2006,"Na0210290_fwo","Na0210290_fwo_1710031108",3.11353,0.0125935328571429
"active",0.19578516425936,2006,"Na0210290_fwo","Na0210290_fwo_1710031110",0.222395,0.880348768
"both",0.00105352381173,2006,"Na0210290_fwo","Na0210290_fwo_1710031110",0.222395,0.004737174
"active",38.156294760266,2006,"Na0210290_fwo","Na0210290_fwo_1710031111",80.0622,0.476583141111111
"both",23.6944932405976,2006,"Na0210290_fwo","Na0210290_fwo_1710031111",80.0622,0.295951063555556
"active",0.3180040605154,2006,"Na0210290_fwo","Na0210290_fwo_1710031203",0.44479,0.71495326
"both",0.07356626800332,2006,"Na0210290_fwo","Na0210290_fwo_1710031203",0.44479,0.165395508
"active",93.6386732094557,2006,"Na0210290_fwo","Na0210290_fwo_1801020602",1276.769695,0.0733403005852639
"both",778.39041980353,2006,"Na0210290_fwo","Na0210290_fwo_1801020602",1276.769695,0.609656089780178
"both",313.052203604421,2006,"Na0210290_fwo","Na0210290_fwo_1801020603",706.104125,0.443351330944882
"passive",129.967310412165,2006,"Na0210290_fwo","Na0210290_fwo_1801020603",706.104125,0.184062528188976
"active",771.7339925792,2006,"Na0210290_fwo","Na0210290_fwo_1801020604",7116.64,0.10844078
"both",3860.92314805312,2006,"Na0210290_fwo","Na0210290_fwo_1801020604",7116.64,0.542520508
"active",860.035768530274,2006,"Na0210290_fwo","Na0210290_fwo_1801020606",5500.27314,0.156362374492965
"both",2912.09379533149,2006,"Na0210290_fwo","Na0210290_fwo_1801020606",5500.27314,0.52944530593466
"passive",10.7462147975648,2006,"Na0210290_fwo","Na0210290_fwo_1801020606",5500.27314,0.00195376020863662
"both",229.351432776544,2006,"Na0210350_fvg","Na0210350_fvg_17070105B",1473.14448,0.155688349574879
"passive",289.030528610084,2006,"Na0210350_fvg","Na0210350_fvg_17070105B",1473.14448,0.196199716004831
"active",16.0883846510929,2006,"Na0210350_fvg","Na0210350_fvg_17080001B",50.038875,0.321517713
"both",9.07741749234113,2006,"Na0210350_fvg","Na0210350_fvg_17080001B",50.038875,0.181407305666667
"active",0.685647711383725,2006,"Na0210350_fvg","Na0210350_fvg_17090001",3.780715,0.181353979705882
"passive",1.4403767829084,2006,"Na0210350_fvg","Na0210350_fvg_17090001",3.780715,0.380979995294118
"active",0.83841071034097,2006,"Na0210350_fvg","Na0210350_fvg_17090002",14.67807,0.0571199558484849
"both",4.29038782275865,2006,"Na0210350_fvg","Na0210350_fvg_17090002",14.67807,0.292299179848485
"passive",1.67893157605313,2006,"Na0210350_fvg","Na0210350_fvg_17090002",14.67807,0.114383674151515
"active",27.9595077224657,2006,"Na0210350_fvg","Na0210350_fvg_17090003A",595.351415,0.0469630322831528
"both",120.659408810983,2006,"Na0210350_fvg","Na0210350_fvg_17090003A",595.351415,0.202669223203213
"passive",110.570874973324,2006,"Na0210350_fvg","Na0210350_fvg_17090003A",595.351415,0.185723712394845
"both",0.16117301066139,2006,"Na0210350_fvg","Na0210350_fvg_17090004",28.244165,0.00570641796850393
"passive",11.016619035748,2006,"Na0210350_fvg","Na0210350_fvg_17090004",28.244165,0.390049379606299
"active",469.651863775387,2006,"Na0210350_fvg","Na0210350_fvg_17090005",1918.601665,0.244788625144546
"both",148.754932832407,2006,"Na0210350_fvg","Na0210350_fvg_17090005",1918.601665,0.0775329947565782
"passive",90.1849006032373,2006,"Na0210350_fvg","Na0210350_fvg_17090005",1918.601665,0.0470055365052741
"active",2.18145224766776,2006,"Na0210350_fvg","Na0210350_fvg_17090006",4.225505,0.516258352
"both",0.35232112797325,2006,"Na0210350_fvg","Na0210350_fvg_17090006",4.225505,0.08337965
"active",0.91850620954432,2006,"Na0210350_fvg","Na0210350_fvg_17090009",1.77916,0.516258352
"both",0.148345738094,2006,"Na0210350_fvg","Na0210350_fvg_17090009",1.77916,0.08337965
"active",5.46161750081218,2006,"Na0210350_fvg","Na0210350_fvg_17090010",14.455675,0.377818227153846
"passive",0.856752817805775,2006,"Na0210350_fvg","Na0210350_fvg_17090010",14.455675,0.0592675760769231
"active",16.662533055782,2006,"Na0210350_fvg","Na0210350_fvg_17090011",157.233265,0.105973332397454
"both",31.571988453052,2006,"Na0210350_fvg","Na0210350_fvg_17090011",157.233265,0.200797130639321
"passive",9.31541303367204,2006,"Na0210350_fvg","Na0210350_fvg_17090011",157.233265,0.059245815659123
"active",4.5925310477216,2006,"Na0210350_fvg","Na0210350_fvg_17090012B",8.8958,0.516258352
"active",0.058073603592655,2006,"Na0210350_fvg","Na0210350_fvg_17100205",1.556765,0.037304027
"both",0.63310963320731,2006,"Na0210350_fvg","Na0210350_fvg_17100205",1.556765,0.406682854
"passive",0.22639784179163,2006,"Na0210350_fvg","Na0210350_fvg_17100205",1.556765,0.145428399142857
"active",2868.8376156272,2006,"Na0210350_fvg","Na0210350_fvg_17100206",14724.32816,0.194836571451909
"both",1328.52003620007,2006,"Na0210350_fvg","Na0210350_fvg_17100206",14724.32816,0.0902261904084098
"passive",2190.65986009669,2006,"Na0210350_fvg","Na0210350_fvg_17100206",14724.32816,0.148778255706622
"active",174.634968067536,2006,"Na0210350_fvg","Na0210350_fvg_17100301",487.48984,0.358233041467153
"both",40.7853483476078,2006,"Na0210350_fvg","Na0210350_fvg_17100301",487.48984,0.0836639966642336
