"strataID","BpS","SCLASS","YEAR","ew","PVT","BpS_Code","BPS_LLID","sclass","AREA_TOTAL","AREA_STRATA","avg","low","high","departure"
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020207","RaPIPOm","B",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020207","B",121.090596524978,1111.752605,76.6221663052642,60.674343118917,92.569985044601,28.5206114803769
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020207","RaPIPOm","C",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020207","C",380.959368996878,1111.752605,413.616592586059,380.959368996878,446.273773928642,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020207","RaPIPOm","D",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020207","D",436.130066449693,1111.752605,470.973694952693,436.130066449693,505.817324567446,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020207","RaPIPOm","E",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020207","E",42.5819180284519,1111.752605,30.7809020414343,18.9798849426642,42.5819180284519,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020208","RaPIPOm","A",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020208","A",162.510678172546,1132.657735,122.011201699199,100.940682468529,143.08172092987,19.4289572426769
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020208","RaPIPOm","B",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020208","B",94.3106488962098,1132.657735,78.0629511887799,61.815248950719,94.3106488962098,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020208","RaPIPOm","C",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020208","C",388.122837827785,1132.657735,421.394140036167,388.122837827785,454.665399203556,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020208","RaPIPOm","D",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020208","D",444.330951876032,1132.657735,479.82977163314,444.330951876032,515.328592522905,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020208","RaPIPOm","E",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020208","E",43.3826182274265,1132.657735,31.3596987591568,19.3367781582294,43.3826182274266,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020301","RaPIPOm","A",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020301","A",1861.89094,19009.87981,2047.76624756414,1694.13070018554,2401.40179494274,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020301","RaPIPOm","B",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020301","B",2448.45137203282,19009.87981,1310.16393907609,1037.47179458267,1582.85600752999,865.595364502832
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020301","RaPIPOm","C",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020301","C",6514.03179498202,19009.87981,7072.43830787581,6514.03179498202,7630.84409839418,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020301","RaPIPOm","D",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020301","D",7457.39664332603,19009.87981,8053.18853714069,7457.39664332603,8648.98044996523,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020301","RaPIPOm","E",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020301","E",728.109059659133,19009.87981,526.323253590263,324.537428511512,728.109059659133,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020302","RaPIPOm","A",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020302","A",1316.800795,10596.009775,1141.41443254631,944.299787200683,1338.52907789194,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020302","RaPIPOm","B",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020302","B",1085.76196333318,10596.009775,730.278678458554,578.281471874535,882.275842658534,203.486120674646
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020302","RaPIPOm","C",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020302","C",3630.8880047722,10596.009775,3942.14093894035,3630.8880047722,4253.39347046013,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020302","RaPIPOm","D",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020302","D",4156.71474614835,10596.009775,4488.8061004243,4156.71474614835,4820.89746529625,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020302","RaPIPOm","E",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020302","E",405.844265746267,10596.009775,293.369889530734,180.895502719191,405.844265746267,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020303","RaPIPOm","A",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020303","A",36.5471467645725,410.09638,44.1760565351117,36.5471467645725,51.8049663056508,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020303","RaPIPOm","B",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020303","B",56.4390160303982,410.09638,28.2639077149244,22.381173977052,34.1466398124113,22.2923762179869
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020303","RaPIPOm","C",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020303","C",140.525920470142,410.09638,152.5723138085,140.525920470142,164.618691563196,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020303","RaPIPOm","D",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020303","D",160.876943895426,410.09638,173.729844667487,160.876943895426,186.582745849644,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020303","RaPIPOm","E",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020303","E",15.7073528394609,410.09638,11.3542675263863,7.0011818032152,15.7073528394609,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020304","RaPIPOm","A",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020304","A",209.033468036197,1456.909645,156.939992603859,129.837504584986,184.042480622732,24.9909874134649
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020304","RaPIPOm","B",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020304","B",121.309456296696,1456.909645,100.410444382034,79.511426639733,121.309456296696,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020304","RaPIPOm","C",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020304","C",499.232811822073,1456.909645,542.028865379331,499.232811822073,584.824863574022,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020304","RaPIPOm","D",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020304","D",571.531919446277,1456.909645,617.193173761771,571.531919446277,662.854429534175,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020304","RaPIPOm","E",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020304","E",55.8019893987574,1456.909645,40.3372052957464,24.8724197358258,55.8019893987574,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020305","RaPIPOm","A",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020305","A",253.60983116344,1767.59546,190.407428059147,157.525337573114,223.28951854518,30.3203126182594
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020305","RaPIPOm","B",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020305","B",147.17868396369,1767.59546,121.822960150878,96.467229267684,147.17868396369,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020305","RaPIPOm","C",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020305","C",605.694151787794,1767.59546,657.616458866573,605.694151787794,709.538698776725,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020305","RaPIPOm","D",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020305","D",693.411035835599,1767.59546,748.809547406282,693.411035835599,804.208060744562,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020305","RaPIPOm","E",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020305","E",67.701757249477,1767.59546,48.9391097070054,30.1764603969384,67.701757249477,1.4210854715202e-14
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020306","RaPIPOm","A",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020306","A",202.396471951396,1410.651485,151.957010087968,125.715049852323,178.198970323613,24.1975016277831
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020306","RaPIPOm","B",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020306","B",117.457774582497,1410.651485,97.2223246397861,76.986869054469,117.457774582497,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020306","RaPIPOm","C",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020306","C",483.38173185581,1410.651485,524.818973149305,483.38173185581,566.256160838043,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020306","RaPIPOm","D",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020306","D",553.385279353951,1410.651485,597.59674876674,553.385279353951,641.80821959018,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020306","RaPIPOm","E",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020306","E",54.0302272563453,1410.651485,39.0564636224881,24.0826985779794,54.0302272563453,7.105427357601e-15
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020307","RaPIPOm","A",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020307","A",83.6006237604695,582.6749,62.7664143828593,51.9270740364317,73.6057547292869,9.99486903118265
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020307","RaPIPOm","B",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020307","B",48.5163754384586,582.6749,40.1580467533091,31.79971573746,48.5163754384586,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020307","RaPIPOm","C",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020307","C",199.66264188274,582.6749,216.778450205136,199.66264188274,233.894236385886,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020307","RaPIPOm","D",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020307","D",228.577870393718,582.6749,246.839584072026,228.577870393718,265.101298333008,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020307","RaPIPOm","E",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020307","E",22.3173885246137,582.6749,16.1324191535423,9.947449199796,22.3173885246137,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020308","RaPIPOm","A",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020308","A",231.075479462121,2592.903305,279.310544003724,231.075479462121,327.545608545327,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020308","RaPIPOm","B",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020308","B",356.845166973109,2592.903305,178.703308052225,141.508735031697,215.897870701141,140.947296271969
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020308","RaPIPOm","C",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020308","C",888.498756378195,2592.903305,964.664103412856,888.498756378195,1040.82935191719,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020308","RaPIPOm","D",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020308","D",1017.17152325204,2592.903305,1098.43614912051,1017.17152325204,1179.70077758189,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020308","RaPIPOm","E",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020308","E",99.3123789345309,2592.903305,71.7892652332632,44.2661489390922,99.312378934531,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020309","RaPIPOm","A",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020309","A",11.582834513378,80.729385,8.69626275609845,7.1944762882537,10.1980492239432,1.38478528943486
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020309","RaPIPOm","B",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020309","B",6.72192529929789,80.729385,5.56388205017221,4.405838478129,6.72192529929789,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020309","RaPIPOm","C",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020309","C",27.6631828257385,80.729385,30.0345715360551,27.6631828257385,32.4059571786552,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020309","RaPIPOm","D",NA,NA,NA,NA,NA,NA,31.6693766995876,80.729385,34.1995301595974,31.6693766995876,36.7296837003367,-3.5527136788005e-15
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020309","RaPIPOm","E",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020309","E",3.092065661998,80.729385,2.23514051631139,1.3782152898954,3.092065661998,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020310","RaPIPOm","A",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020310","A",280.572627757942,1955.519235,210.650794529955,174.272809924559,247.028779135351,33.5438486225913
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020310","RaPIPOm","B",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020310","B",162.826140927621,1955.519235,134.774696603758,106.723244457819,162.826140927621,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020310","RaPIPOm","C",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020310","C",670.089164150739,1955.519235,727.531646051054,670.089164150739,784.974053641639,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020310","RaPIPOm","D",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020310","D",767.131761210672,1955.519235,828.420023948596,767.131761210672,889.708288642039,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020310","RaPIPOm","E",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020310","E",74.899540953026,1955.519235,54.1421227546173,33.3847026006894,74.899540953026,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020311","RaPIPOm","A",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020311","A",40.5558751143347,282.664045,30.4488979697001,25.1905767558415,35.7072191835586,4.84865593077603
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020311","RaPIPOm","B",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020311","B",23.5359973978171,282.664045,19.4812509249832,15.426503321493,23.5359973978171,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020311","RaPIPOm","C",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020311","C",96.8592434476958,282.664045,105.162370309438,96.8592434476958,113.465486429947,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020311","RaPIPOm","D",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020311","D",110.886440179548,282.664045,119.745462349444,110.886440179548,128.604484802005,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1705020311","RaPIPOm","E",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1705020311","E",10.8264888606046,282.664045,7.82607051303521,4.8256518828018,10.8264888606046,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010101","RaPIPOm","A",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010101","A",49.1073893005201,342.265905,36.8692792882521,30.5022011229269,43.2363574535773,5.87103184694278
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010101","RaPIPOm","B",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010101","B",28.4987411449572,342.265905,23.5890205928789,18.679298671737,28.4987411449572,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010101","RaPIPOm","C",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010101","C",117.282750327304,342.265905,127.336654528895,117.282750327304,137.390545724381,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010101","RaPIPOm","D",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010101","D",134.267687990814,342.265905,144.994702246888,134.267687990814,155.721716845229,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010101","RaPIPOm","E",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010101","E",13.1093362364048,342.265905,9.47625689973344,5.8431772207962,13.1093362364048,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010102","RaPIPOm","A",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010102","A",42.1832155005118,294.00619,31.6706869519618,26.2013709451003,37.1400029588234,5.04321254168837
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010102","RaPIPOm","B",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010102","B",24.4804001258177,294.00619,20.2629533617842,16.045505421726,24.4804001258177,3.5527136788005e-15
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010102","RaPIPOm","C",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010102","C",100.745806324039,294.00619,109.382103500454,100.745806324039,118.018389504634,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010102","RaPIPOm","D",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010102","D",115.335856740647,294.00619,124.550355016495,115.335856740647,133.76485358635,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010102","RaPIPOm","E",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010102","E",11.2609113089845,294.00619,8.14009851945913,5.0192854359276,11.2609113089845,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010103","RaPIPOm","A",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010103","A",5.16919887373896,36.02799,3.88097676718443,3.21075801293967,4.55119552142919,0.618003352309772
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010103","RaPIPOm","B",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010103","B",2.99986748894286,36.02799,2.48305479925041,1.966241965446,2.99986748894286,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010103","RaPIPOm","C",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010103","C",12.345552666032,36.02799,13.4038583714626,12.345552666032,14.4621627078296,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010103","RaPIPOm","D",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010103","D",14.1334408411383,36.02799,15.2626002365146,14.1334408411383,16.3917596679188,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010103","RaPIPOm","E",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010103","E",1.37993013014787,36.02799,0.99750072628773,0.6150712863996,1.37993013014787,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010201","RaPIPOm","A",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010201","A",47.14774,424.107265,45.6853252779056,37.7957748807157,53.5748756750955,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010201","RaPIPOm","B",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010201","B",35.3132549470002,424.107265,29.2295401368551,23.145823630281,35.3132549470002,7.105427357601e-15
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010201","RaPIPOm","C",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010201","C",145.326968729155,424.107265,157.784925397403,145.326968729155,170.242865949574,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010201","RaPIPOm","D",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010201","D",166.373282000313,424.107265,179.66530031502,166.373282000313,192.957319053835,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010201","RaPIPOm","E",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010201","E",29.946019323532,424.107265,11.7421844754982,7.2403761923706,16.2439923345184,13.7020269890135
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010202","RaPIPOm","A",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010202","A",150.32157959373,1047.702845,112.859762655592,93.3696357960419,132.349889515141,17.9716900785883
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010202","RaPIPOm","B",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010202","B",87.2368872864803,1047.702845,72.2078466621523,57.178801847013,87.2368872864803,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010202","RaPIPOm","C",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010202","C",359.011719812821,1047.702845,389.787511036793,359.011719812821,420.563262448057,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010202","RaPIPOm","D",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010202","D",411.00394939878,1047.702845,443.840183421112,411.00394939878,476.676418491146,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010202","RaPIPOm","E",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010202","E",40.128708908189,1047.702845,29.0075674169228,17.8864248779538,40.128708908189,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010203","RaPIPOm","A",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010203","A",189.505383402072,1320.803905,142.278524816718,117.707974313881,166.849075319555,22.6563080825168
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010203","RaPIPOm","B",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010203","B",109.976623560689,1320.803905,91.0300151404209,72.083401436937,109.976623560689,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010203","RaPIPOm","C",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010203","C",452.594057305952,1320.803905,491.392067087139,452.594057305952,530.190026677777,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010203","RaPIPOm","D",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010203","D",518.138920713088,1320.803905,559.53446175716,518.138920713088,600.930004122037,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010203","RaPIPOm","E",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010203","E",50.5889200181987,1320.803905,36.5688692186594,22.5488170983162,50.5889200181988,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010204","RaPIPOm","A",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010204","A",78.7505112369614,548.87086,59.125004082785,48.9145109625624,69.3354972030077,9.41501403395372
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010204","RaPIPOm","B",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010204","B",45.701684955006,548.87086,37.8282669416667,29.954846732844,45.701684955006,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010204","RaPIPOm","C",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010204","C",188.079160368933,548.87086,204.201990498579,188.079160368933,220.324799771132,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010204","RaPIPOm","D",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010204","D",215.316864172403,548.87086,232.51911965258,215.316864172403,249.721375681628,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010204","RaPIPOm","E",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010204","E",21.0226392666972,548.87086,15.1964925461612,9.3703452767544,21.0226392666972,3.5527136788005e-15
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010205","RaPIPOm","A",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010205","A",71.8901547069992,501.055935,53.9743250399168,44.6533197725499,63.2953303072837,8.59482439971546
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010205","RaPIPOm","B",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010205","B",41.7203793369646,501.055935,34.5328547080937,27.345328074999,41.7203793369646,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010205","RaPIPOm","C",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010205","C",171.694630596112,501.055935,186.412919203119,171.694630596112,201.13118877,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010205","RaPIPOm","D",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010205","D",196.559519846201,501.055935,212.263199585601,196.559519846201,227.966879826056,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010205","RaPIPOm","E",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010205","E",19.1912505137232,501.055935,13.8726489896682,8.5540469645574,19.1912505137232,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010301","RaPIPOm","A",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010301","A",21.162476570623,139.66406,15.0447741345174,12.446642173618,17.6429060954169,3.51957047520615
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010301","RaPIPOm","B",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010301","B",11.6291159447908,139.66406,9.62566922178554,7.622221940124,11.6291159447908,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010301","RaPIPOm","C",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010301","C",47.8580683596798,139.66406,51.9606361560403,47.8580683596798,56.0631986451665,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010301","RaPIPOm","D",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010301","D",54.7888941249064,139.66406,59.1661293119206,54.7888941249064,63.543364638599,-7.105427357601e-15
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010301","RaPIPOm","E",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010301","E",4.225505,139.66406,3.86685466733762,2.3843504188824,5.34935877612878,0
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010302","RaPIPOm","A",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010302","A",721.007516981515,5025.23742,541.324389082095,447.841284323363,634.807493840827,86.2000231406874
"2009_RaPIPOm_fdp_RaPIPOm_fdp_1706010302","RaPIPOm","B",2009,"eastside","fdp","RaPIPOm_fdp","RaPIPOm_fdp_1706010302","B",418.425961605882,5025.23742,346.34016199915,274.254342291468,418.425961605882,1.13686837721616e-13
