"YEAR","ew","MAP_ZONE","BpS","PVT","BpS_Code","sclass","AREA_TOTAL"
2002,"eastside","OSW","RaMEVG","ftd","RaMEVG_ftd","D",8251.521685
2002,"eastside","OSW","RaMEVG","ftd","RaMEVG_ftd","E",106251.87999
2002,"eastside","OSW","RaMEVG","fuc","RaMEVG_fuc","A",4901.363405
2002,"eastside","OSW","RaMEVG","fuc","RaMEVG_fuc","B",31572.52857
2002,"eastside","OSW","RaMEVG","fuc","RaMEVG_fuc","C",3754.47239
2002,"eastside","OSW","RaMEVG","fuc","RaMEVG_fuc","D",1633.491275
2002,"eastside","OSW","RaMEVG","fuc","RaMEVG_fuc","E",26177.22587
2002,"eastside","OSW","RaPICOpu","flp","RaPICOpu_flp","A",576.00305
2002,"eastside","OSW","RaPICOpu","flp","RaPICOpu_flp","B",8264.865385
2002,"eastside","OSW","RaPICOpu","flp","RaPICOpu_flp","C",1731.56747
2002,"eastside","OSW","RaPICOpu","flp","RaPICOpu_flp","D",1045.923685
2002,"eastside","OSW","RaPICOpu","flp","RaPICOpu_flp","E",12705.648745
2002,"eastside","OSW","RaPIJEsp","fjp","RaPIJEsp_fjp","A",4160.56566
2002,"eastside","OSW","RaPIJEsp","fjp","RaPIJEsp_fjp","B",31015.429095
2002,"eastside","OSW","RaPIJEsp","fjp","RaPIJEsp_fjp","C",3522.514405
2002,"eastside","OSW","RaPIJEsp","fjp","RaPIJEsp_fjp","D",1944.399485
2002,"eastside","OSW","RaPIJEsp","fjp","RaPIJEsp_fjp","E",27055.463725
2002,"eastside","OSW","RaPIPOm","fpd","RaPIPOm_fpd","A",2037.58299
2002,"eastside","OSW","RaPIPOm","fpd","RaPIPOm_fpd","B",30641.5831
2002,"eastside","OSW","RaPIPOm","fpd","RaPIPOm_fpd","C",5428.439555
2002,"eastside","OSW","RaPIPOm","fpd","RaPIPOm_fpd","D",862.670205
2002,"eastside","OSW","RaPIPOm","fpd","RaPIPOm_fpd","E",15911.250275
2002,"eastside","OSW","RaREFI","fcw","RaREFI_fcw","A",21009.878045
2002,"eastside","OSW","RaREFI","fcw","RaREFI_fcw","B",97898.279
2002,"eastside","OSW","RaREFI","fcw","RaREFI_fcw","C",25207.58367
2002,"eastside","OSW","RaREFI","fcw","RaREFI_fcw","D",5342.81748
2002,"eastside","OSW","RaREFI","fcw","RaREFI_fcw","E",49676.37115
2002,"eastside","OSW","RaREFI","frm","RaREFI_frm","A",1917.0449
2002,"eastside","OSW","RaREFI","frm","RaREFI_frm","B",25106.17155
2002,"eastside","OSW","RaREFI","frm","RaREFI_frm","C",8004.663235
2002,"eastside","OSW","RaREFI","frm","RaREFI_frm","D",594.68423
2002,"eastside","OSW","RaREFI","frm","RaREFI_frm","E",10178.57436
2002,"eastside","OSW","RaSAWD","fal","RaSAWD_fal","A",620.48205
2002,"eastside","OSW","RaSAWD","fal","RaSAWD_fal","B",9148.218325
2002,"eastside","OSW","RaSAWD","fal","RaSAWD_fal","C",2359.16616
2002,"eastside","OSW","RaSAWD","fal","RaSAWD_fal","D",684.9766
2002,"eastside","OSW","RaSAWD","fal","RaSAWD_fal","E",10173.014485
2002,"eastside","OSW","RaTAOAco","ftm","RaTAOAco_ftm","A",9951.064275
2002,"eastside","OSW","RaTAOAco","ftm","RaTAOAco_ftm","B",24440.76571
2002,"eastside","OSW","RaTAOAco","ftm","RaTAOAco_ftm","C",6316.685185
2002,"eastside","OSW","RaTAOAco","ftm","RaTAOAco_ftm","D",2839.761755
2002,"eastside","OSW","RaTAOAco","ftm","RaTAOAco_ftm","E",12771.922455
2002,"eastside","WCB","Na0710412","fmh","Na0710412_fmh","A",4.4479
2002,"eastside","WCB","Na0710412","fmh","Na0710412_fmh","B",20.237945
2002,"eastside","WCB","Na0710412","fmh","Na0710412_fmh","C",15.345255
2002,"eastside","WCB","Na0710412","fmh","Na0710412_fmh","D",1.556765
2002,"eastside","WCB","Na0710412","fmh","Na0710412_fmh","E",14.67807
2002,"eastside","WCB","Na1010471","frn","Na1010471_frn","A",0.88958
2002,"eastside","WCB","Na1010471","frn","Na1010471_frn","B",10.007775
2002,"eastside","WCB","Na1010471","frn","Na1010471_frn","C",12.89891
2002,"eastside","WCB","Na1010471","frn","Na1010471_frn","E",0.222395
2002,"eastside","WCB","RaMCONdy","fdd","RaMCONdy_fdd","A",164.349905
2002,"eastside","WCB","RaMCONdy","fdd","RaMCONdy_fdd","B",786.83351
2002,"eastside","WCB","RaMCONdy","fdd","RaMCONdy_fdd","C",739.463375
2002,"eastside","WCB","RaMCONdy","fdd","RaMCONdy_fdd","D",47.14774
2002,"eastside","WCB","RaMCONdy","fdd","RaMCONdy_fdd","E",106.30481
2002,"eastside","WCB","RaMCONdy","fmd","RaMCONdy_fmd","A",192.816465
2002,"eastside","WCB","RaMCONdy","fmd","RaMCONdy_fmd","B",561.992165
2002,"eastside","WCB","RaMCONdy","fmd","RaMCONdy_fmd","C",577.78221
2002,"eastside","WCB","RaMCONdy","fmd","RaMCONdy_fmd","D",116.312585
2002,"eastside","WCB","RaMCONdy","fmd","RaMCONdy_fmd","E",160.346795
2002,"eastside","WCB","RaMCONms","fcm","RaMCONms_fcm","A",20.46034
2002,"eastside","WCB","RaMCONms","fcm","RaMCONms_fcm","B",133.214605
2002,"eastside","WCB","RaMCONms","fcm","RaMCONms_fcm","C",120.53809
2002,"eastside","WCB","RaMCONms","fcm","RaMCONms_fcm","D",7.339035
2002,"eastside","WCB","RaMCONms","fcm","RaMCONms_fcm","E",15.790045
2002,"eastside","WCB","RaMCONms","fmm","RaMCONms_fmm","A",168.797805
2002,"eastside","WCB","RaMCONms","fmm","RaMCONms_fmm","B",428.555165
2002,"eastside","WCB","RaMCONms","fmm","RaMCONms_fmm","C",525.74178
2002,"eastside","WCB","RaMCONms","fmm","RaMCONms_fmm","D",117.646955
2002,"eastside","WCB","RaMCONms","fmm","RaMCONms_fmm","E",139.21927
2002,"eastside","WCB","RaPIPOm","fpd","RaPIPOm_fpd","A",1103.96878
2002,"eastside","WCB","RaPIPOm","fpd","RaPIPOm_fpd","B",2633.60159
2002,"eastside","WCB","RaPIPOm","fpd","RaPIPOm_fpd","C",2091.180185
2002,"eastside","WCB","RaPIPOm","fpd","RaPIPOm_fpd","D",265.98442
2002,"eastside","WCB","RaPIPOm","fpd","RaPIPOm_fpd","E",764.816405
2002,"eastside","WCB","RaSPFI","fcd","RaSPFI_fcd","A",1.111975
2002,"eastside","WCB","RaSPFI","fcd","RaSPFI_fcd","B",36.47278
2002,"eastside","WCB","RaSPFI","fcd","RaSPFI_fcd","C",26.020215
2002,"eastside","WCB","RaSPFI","fcd","RaSPFI_fcd","D",0.222395
2002,"eastside","WCB","RaSPFI","fcd","RaSPFI_fcd","E",1.33437
2002,"eastside","WEC","Na0710412","fmh","Na0710412_fmh","A",79891.623035
2002,"eastside","WEC","Na0710412","fmh","Na0710412_fmh","B",301654.35405
2002,"eastside","WEC","Na0710412","fmh","Na0710412_fmh","C",63423.94047
2002,"eastside","WEC","Na0710412","fmh","Na0710412_fmh","D",7235.621325
2002,"eastside","WEC","Na0710412","fmh","Na0710412_fmh","E",212503.31519
2002,"eastside","WEC","RaABAMlw","fsi","RaABAMlw_fsi","A",30713.63908
2002,"eastside","WEC","RaABAMlw","fsi","RaABAMlw_fsi","B",141893.34748
2002,"eastside","WEC","RaABAMlw","fsi","RaABAMlw_fsi","C",32914.46
2002,"eastside","WEC","RaABAMlw","fsi","RaABAMlw_fsi","D",3522.069615
2002,"eastside","WEC","RaABAMlw","fsi","RaABAMlw_fsi","E",90902.399485
2002,"eastside","WEC","RaMCONdy","fmd","RaMCONdy_fmd","A",112755.59937
2002,"eastside","WEC","RaMCONdy","fmd","RaMCONdy_fmd","B",514301.33641
2002,"eastside","WEC","RaMCONdy","fmd","RaMCONdy_fmd","C",129839.09369
2002,"eastside","WEC","RaMCONdy","fmd","RaMCONdy_fmd","D",20125.635525
2002,"eastside","WEC","RaMCONdy","fmd","RaMCONdy_fmd","E",473606.60973
2002,"eastside","WEC","RaMCONms","fmm","RaMCONms_fmm","A",77537.349565
2002,"eastside","WEC","RaMCONms","fmm","RaMCONms_fmm","B",374237.632595
2002,"eastside","WEC","RaMCONms","fmm","RaMCONms_fmm","C",89841.575335
2002,"eastside","WEC","RaMCONms","fmm","RaMCONms_fmm","D",9921.93053
2002,"eastside","WEC","RaMCONms","fmm","RaMCONms_fmm","E",272555.525065
2002,"eastside","WEC","RaOAPI","fop","RaOAPI_fop","A",705.88173
2002,"eastside","WEC","RaOAPI","fop","RaOAPI_fop","B",1733.124235
2002,"eastside","WEC","RaOAPI","fop","RaOAPI_fop","C",1019.90347
2002,"eastside","WEC","RaOAPI","fop","RaOAPI_fop","D",172.356125
2002,"eastside","WEC","RaOAPI","fop","RaOAPI_fop","E",1818.523915
2002,"eastside","WEC","RaPIPOm","fpd","RaPIPOm_fpd","A",11301.446715
2002,"eastside","WEC","RaPIPOm","fpd","RaPIPOm_fpd","B",48902.88134
2002,"eastside","WEC","RaPIPOm","fpd","RaPIPOm_fpd","C",18429.87365
2002,"eastside","WEC","RaPIPOm","fpd","RaPIPOm_fpd","D",2639.82865
2002,"eastside","WEC","RaPIPOm","fpd","RaPIPOm_fpd","E",48037.097605
2002,"eastside","WEC","RaSAWD","fal","RaSAWD_fal","A",29442.42926
2002,"eastside","WEC","RaSAWD","fal","RaSAWD_fal","B",136715.54709
2002,"eastside","WEC","RaSAWD","fal","RaSAWD_fal","C",24731.21358
2002,"eastside","WEC","RaSAWD","fal","RaSAWD_fal","D",3304.567305
2002,"eastside","WEC","RaSAWD","fal","RaSAWD_fal","E",104474.721545
2002,"eastside","WNE","Na0710412","fmh","Na0710412_fmh","A",96.741825
2002,"eastside","WNE","Na0710412","fmh","Na0710412_fmh","B",636.272095
2002,"eastside","WNE","Na0710412","fmh","Na0710412_fmh","C",296.452535
2002,"eastside","WNE","Na0710412","fmh","Na0710412_fmh","D",29.35614
2002,"eastside","WNE","Na0710412","fmh","Na0710412_fmh","E",559.54582
2002,"eastside","WNE","Na1010471","frn","Na1010471_frn","A",13758.911465
2002,"eastside","WNE","Na1010471","frn","Na1010471_frn","B",246229.51694
2002,"eastside","WNE","Na1010471","frn","Na1010471_frn","C",63007.839425
2002,"eastside","WNE","Na1010471","frn","Na1010471_frn","D",3806.51282
2002,"eastside","WNE","Na1010471","frn","Na1010471_frn","E",33449.09758
2002,"eastside","WNE","RaABLA","faf","RaABLA_faf","A",1215.16628
2002,"eastside","WNE","RaABLA","faf","RaABLA_faf","B",3847.655895
2002,"eastside","WNE","RaABLA","faf","RaABLA_faf","C",844.21142
2002,"eastside","WNE","RaABLA","faf","RaABLA_faf","D",162.570745
2002,"eastside","WNE","RaABLA","faf","RaABLA_faf","E",2579.33721
2002,"eastside","WNE","RaMCONdy","fdd","RaMCONdy_fdd","A",133798.836665
2002,"eastside","WNE","RaMCONdy","fdd","RaMCONdy_fdd","B",800741.20372
2002,"eastside","WNE","RaMCONdy","fdd","RaMCONdy_fdd","C",335262.68645
2002,"eastside","WNE","RaMCONdy","fdd","RaMCONdy_fdd","D",27791.81357
2002,"eastside","WNE","RaMCONdy","fdd","RaMCONdy_fdd","E",214397.6758
2002,"eastside","WNE","RaMCONdy","fmd","RaMCONdy_fmd","A",3933.055575
2002,"eastside","WNE","RaMCONdy","fmd","RaMCONdy_fmd","B",23516.269695
2002,"eastside","WNE","RaMCONdy","fmd","RaMCONdy_fmd","C",9941.723685
2002,"eastside","WNE","RaMCONdy","fmd","RaMCONdy_fmd","D",1253.640615
2002,"eastside","WNE","RaMCONdy","fmd","RaMCONdy_fmd","E",10870.889995
2002,"eastside","WNE","RaMCONms","fcm","RaMCONms_fcm","A",3178.46934
2002,"eastside","WNE","RaMCONms","fcm","RaMCONms_fcm","B",40977.390725
2002,"eastside","WNE","RaMCONms","fcm","RaMCONms_fcm","C",20170.78171
2002,"eastside","WNE","RaMCONms","fcm","RaMCONms_fcm","D",1496.940745
2002,"eastside","WNE","RaMCONms","fcm","RaMCONms_fcm","E",8877.341215
2002,"eastside","WNE","RaMCONms","fmm","RaMCONms_fmm","A",213.05441
2002,"eastside","WNE","RaMCONms","fmm","RaMCONms_fmm","B",2231.06664
2002,"eastside","WNE","RaMCONms","fmm","RaMCONms_fmm","C",669.186555
2002,"eastside","WNE","RaMCONms","fmm","RaMCONms_fmm","D",90.959555
2002,"eastside","WNE","RaMCONms","fmm","RaMCONms_fmm","E",247.525635
2002,"eastside","WNE","RaPIPOm","fpd","RaPIPOm_fpd","A",13419.536695
2002,"eastside","WNE","RaPIPOm","fpd","RaPIPOm_fpd","B",101838.22882
2002,"eastside","WNE","RaPIPOm","fpd","RaPIPOm_fpd","C",37645.24644
2002,"eastside","WNE","RaPIPOm","fpd","RaPIPOm_fpd","D",3887.686995
2002,"eastside","WNE","RaPIPOm","fpd","RaPIPOm_fpd","E",22655.82344
2002,"eastside","WNE","RaSAWD","fal","RaSAWD_fal","A",8357.826495
2002,"eastside","WNE","RaSAWD","fal","RaSAWD_fal","B",31613.44925
2002,"eastside","WNE","RaSAWD","fal","RaSAWD_fal","C",8421.876255
2002,"eastside","WNE","RaSAWD","fal","RaSAWD_fal","D",901.14454
2002,"eastside","WNE","RaSAWD","fal","RaSAWD_fal","E",20254.40223
2002,"eastside","WNE","RaSPFI","fcd","RaSPFI_fcd","A",47821.59685
2002,"eastside","WNE","RaSPFI","fcd","RaSPFI_fcd","B",177134.281575
2002,"eastside","WNE","RaSPFI","fcd","RaSPFI_fcd","C",80869.716245
2002,"eastside","WNE","RaSPFI","fcd","RaSPFI_fcd","D",7300.78306
2002,"eastside","WNE","RaSPFI","fcd","RaSPFI_fcd","E",83113.90419
2002,"eastside","ZoneNull","RaDFHEdy","fwi","RaDFHEdy_fwi","A",62.937785
2002,"eastside","ZoneNull","RaDFHEdy","fwi","RaDFHEdy_fwi","B",130.990655
2002,"eastside","ZoneNull","RaDFHEdy","fwi","RaDFHEdy_fwi","C",27.799375
2002,"eastside","ZoneNull","RaDFHEdy","fwi","RaDFHEdy_fwi","D",10.897355
2002,"eastside","ZoneNull","RaDFHEdy","fwi","RaDFHEdy_fwi","E",62.71539
2002,"eastside","ZoneNull","RaDFHEwt","fwc","RaDFHEwt_fwc","B",0.222395
2002,"eastside","ZoneNull","RaDFHEwt","fwn","RaDFHEwt_fwn","A",386.9673
2002,"eastside","ZoneNull","RaDFHEwt","fwn","RaDFHEwt_fwn","B",1703.5457
2002,"eastside","ZoneNull","RaDFHEwt","fwn","RaDFHEwt_fwn","C",100.52254
2002,"eastside","ZoneNull","RaDFHEwt","fwn","RaDFHEwt_fwn","D",38.25194
2002,"eastside","ZoneNull","RaDFHEwt","fwn","RaDFHEwt_fwn","E",321.13838
2002,"eastside","ZoneNull","RaDFHEwt","fww","RaDFHEwt_fww","A",117.42456
2002,"eastside","ZoneNull","RaDFHEwt","fww","RaDFHEwt_fww","B",496.163245
2002,"eastside","ZoneNull","RaDFHEwt","fww","RaDFHEwt_fww","C",8.673405
2002,"eastside","ZoneNull","RaDFHEwt","fww","RaDFHEwt_fww","D",4.670295
2002,"eastside","ZoneNull","RaDFHEwt","fww","RaDFHEwt_fww","E",10.897355
2002,"eastside","ZoneNull","RaDFWV","fwx","RaDFWV_fwx","A",565.105695
2002,"eastside","ZoneNull","RaDFWV","fwx","RaDFWV_fwx","B",965.861485
2002,"eastside","ZoneNull","RaDFWV","fwx","RaDFWV_fwx","C",282.664045
2002,"eastside","ZoneNull","RaDFWV","fwx","RaDFWV_fwx","D",86.511655
2002,"eastside","ZoneNull","RaDFWV","fwx","RaDFWV_fwx","E",867.118105
2002,"eastside","ZoneNull","RaSSHE","fss","RaSSHE_fss","A",42.032655
2002,"eastside","ZoneNull","RaSSHE","fss","RaSSHE_fss","B",504.169465
2002,"eastside","ZoneNull","RaSSHE","fss","RaSSHE_fss","C",6.894245
2002,"eastside","ZoneNull","RaSSHE","fss","RaSSHE_fss","D",10.897355
2002,"eastside","ZoneNull","RaSSHE","fss","RaSSHE_fss","E",61.158625
2002,"westside","OCR","Na0210290","fdw","Na0210290_fdw","A",3289.66684
2002,"westside","OCR","Na0210290","fdw","Na0210290_fdw","B",12108.51817
2002,"westside","OCR","Na0210290","fdw","Na0210290_fdw","C",3623.70413
2002,"westside","OCR","Na0210290","fdw","Na0210290_fdw","D",3629.264005
2002,"westside","OCR","Na0210290","fdw","Na0210290_fdw","E",17214.484975
2002,"westside","OCR","Na0210350","fvg","Na0210350_fvg","A",5294.78016
2002,"westside","OCR","Na0210350","fvg","Na0210350_fvg","B",21547.85155
2002,"westside","OCR","Na0210350","fvg","Na0210350_fvg","C",6333.587205
2002,"westside","OCR","Na0210350","fvg","Na0210350_fvg","D",6261.086435
2002,"westside","OCR","Na0210350","fvg","Na0210350_fvg","E",35093.931
2002,"westside","OCR","R1RFWF","fcw","R1RFWF_fcw","B",0.667185
2002,"westside","OCR","R1RFWF","fcw","R1RFWF_fcw","D",0.222395
2002,"westside","OCR","R1RFWF","fcw","R1RFWF_fcw","E",0.44479
2002,"westside","OCR","RaABAMup","fsi","RaABAMup_fsi","A",806.40427
2002,"westside","OCR","RaABAMup","fsi","RaABAMup_fsi","B",3681.97162
2002,"westside","OCR","RaABAMup","fsi","RaABAMup_fsi","C",24.241055
2002,"westside","OCR","RaABAMup","fsi","RaABAMup_fsi","D",418.99218
2002,"westside","OCR","RaABAMup","fsi","RaABAMup_fsi","E",1823.639
2002,"westside","OCR","RaABAMup","fsw","RaABAMup_fsw","A",1.33437
2002,"westside","OCR","RaABAMup","fsw","RaABAMup_fsw","B",2.446345
2002,"westside","OCR","RaABAMup","fsw","RaABAMup_fsw","C",0.222395
2002,"westside","OCR","RaABAMup","fsw","RaABAMup_fsw","D",0.667185
2002,"westside","OCR","RaABAMup","fsw","RaABAMup_fsw","E",5.33748
2002,"westside","OCR","RaDFHEdy","fwi","RaDFHEdy_fwi","A",34678.05235
2002,"westside","OCR","RaDFHEdy","fwi","RaDFHEdy_fwi","B",211785.646525
2002,"westside","OCR","RaDFHEdy","fwi","RaDFHEdy_fwi","C",21907.909055
2002,"westside","OCR","RaDFHEdy","fwi","RaDFHEdy_fwi","D",23079.930705
2002,"westside","OCR","RaDFHEdy","fwi","RaDFHEdy_fwi","E",146203.140185
2002,"westside","OCR","RaDFHEwt","fdm","RaDFHEwt_fdm","A",1871.898715
2002,"westside","OCR","RaDFHEwt","fdm","RaDFHEwt_fdm","B",8922.709795
2002,"westside","OCR","RaDFHEwt","fdm","RaDFHEwt_fdm","C",1655.50838
2002,"westside","OCR","RaDFHEwt","fdm","RaDFHEwt_fdm","D",1328.810125
2002,"westside","OCR","RaDFHEwt","fdm","RaDFHEwt_fdm","E",8304.2293
2002,"westside","OCR","RaDFHEwt","fhc","RaDFHEwt_fhc","A",3030.79906
2002,"westside","OCR","RaDFHEwt","fhc","RaDFHEwt_fhc","B",10982.087495
2002,"westside","OCR","RaDFHEwt","fhc","RaDFHEwt_fhc","C",4998.327625
2002,"westside","OCR","RaDFHEwt","fhc","RaDFHEwt_fhc","D",1149.33736
2002,"westside","OCR","RaDFHEwt","fhc","RaDFHEwt_fhc","E",7799.615045
2002,"westside","OCR","RaDFHEwt","fwc","RaDFHEwt_fwc","B",0.44479
2002,"westside","OCR","RaDFHEwt","fwc","RaDFHEwt_fwc","E",0.44479
2002,"westside","OCR","RaDFHEwt","fwn","RaDFHEwt_fwn","A",30135.41208
2002,"westside","OCR","RaDFHEwt","fwn","RaDFHEwt_fwn","B",204218.434255
2002,"westside","OCR","RaDFHEwt","fwn","RaDFHEwt_fwn","C",13768.91924
2002,"westside","OCR","RaDFHEwt","fwn","RaDFHEwt_fwn","D",18670.06025
2002,"westside","OCR","RaDFHEwt","fwn","RaDFHEwt_fwn","E",120735.799155
2002,"westside","OCR","RaDFHEwt","fww","RaDFHEwt_fww","A",1304.56907
2002,"westside","OCR","RaDFHEwt","fww","RaDFHEwt_fww","B",8975.41741
2002,"westside","OCR","RaDFHEwt","fww","RaDFHEwt_fww","C",81.618965
2002,"westside","OCR","RaDFHEwt","fww","RaDFHEwt_fww","D",501.055935
2002,"westside","OCR","RaDFHEwt","fww","RaDFHEwt_fww","E",4911.81597
2002,"westside","OCR","RaDFWV","fwx","RaDFWV_fwx","A",51242.699135
2002,"westside","OCR","RaDFWV","fwx","RaDFWV_fwx","B",249984.656515
2002,"westside","OCR","RaDFWV","fwx","RaDFWV_fwx","C",46836.387
2002,"westside","OCR","RaDFWV","fwx","RaDFWV_fwx","D",50333.32598
2002,"westside","OCR","RaDFWV","fwx","RaDFWV_fwx","E",231709.79218
2002,"westside","OCR","RaMCONsw","fiw","RaMCONsw_fiw","A",34.026435
2002,"westside","OCR","RaMCONsw","fiw","RaMCONsw_fiw","B",98.965775
2002,"westside","OCR","RaMCONsw","fiw","RaMCONsw_fiw","C",21.79471
2002,"westside","OCR","RaMCONsw","fiw","RaMCONsw_fiw","D",11.56454
2002,"westside","OCR","RaMCONsw","fiw","RaMCONsw_fiw","E",102.968885
2002,"westside","OCR","RaMCONsw","fvw","RaMCONsw_fvw","A",209.49609
2002,"westside","OCR","RaMCONsw","fvw","RaMCONsw_fvw","B",1590.346645
2002,"westside","OCR","RaMCONsw","fvw","RaMCONsw_fvw","C",300.010855
2002,"westside","OCR","RaMCONsw","fvw","RaMCONsw_fvw","D",259.31257
2002,"westside","OCR","RaMCONsw","fvw","RaMCONsw_fvw","E",1320.803905
2002,"westside","OCR","RaSSHE","fss","RaSSHE_fss","A",2793.2812
2002,"westside","OCR","RaSSHE","fss","RaSSHE_fss","B",20316.22804
2002,"westside","OCR","RaSSHE","fss","RaSSHE_fss","C",360.057505
2002,"westside","OCR","RaSSHE","fss","RaSSHE_fss","D",1367.72925
2002,"westside","OCR","RaSSHE","fss","RaSSHE_fss","E",5290.33226
2002,"westside","OWC","Na0210290","fdw","Na0210290_fdw","A",396.75268
2002,"westside","OWC","Na0210290","fdw","Na0210290_fdw","B",1109.30626
2002,"westside","OWC","Na0210290","fdw","Na0210290_fdw","C",181.696715
2002,"westside","OWC","Na0210290","fdw","Na0210290_fdw","D",80.95178
2002,"westside","OWC","Na0210290","fdw","Na0210290_fdw","E",922.49446
2002,"westside","OWC","Na0210350","fvg","Na0210350_fvg","A",125.208385
2002,"westside","OWC","Na0210350","fvg","Na0210350_fvg","B",978.760395
2002,"westside","OWC","Na0210350","fvg","Na0210350_fvg","C",218.83668
2002,"westside","OWC","Na0210350","fvg","Na0210350_fvg","D",66.496105
2002,"westside","OWC","Na0210350","fvg","Na0210350_fvg","E",598.909735
2002,"westside","OWC","Na0710412","fmc","Na0710412_fmc","A",16579.54725
2002,"westside","OWC","Na0710412","fmc","Na0710412_fmc","B",95911.624465
2002,"westside","OWC","Na0710412","fmc","Na0710412_fmc","C",21117.962015
2002,"westside","OWC","Na0710412","fmc","Na0710412_fmc","D",5060.153435
2002,"westside","OWC","Na0710412","fmc","Na0710412_fmc","E",105496.404175
2002,"westside","OWC","Na0710412","fmh","Na0710412_fmh","A",28.02177
2002,"westside","OWC","Na0710412","fmh","Na0710412_fmh","B",218.614285
2002,"westside","OWC","Na0710412","fmh","Na0710412_fmh","C",24.241055
2002,"westside","OWC","Na0710412","fmh","Na0710412_fmh","D",5.559875
2002,"westside","OWC","Na0710412","fmh","Na0710412_fmh","E",369.842885
2002,"westside","OWC","Na0710412","fmi","Na0710412_fmi","A",1889.91271
2002,"westside","OWC","Na0710412","fmi","Na0710412_fmi","B",5710.881205
2002,"westside","OWC","Na0710412","fmi","Na0710412_fmi","C",1635.715225
2002,"westside","OWC","Na0710412","fmi","Na0710412_fmi","D",411.43075
2002,"westside","OWC","Na0710412","fmi","Na0710412_fmi","E",7058.8173
2002,"westside","OWC","R1RFWF","fcw","R1RFWF_fcw","A",2.001555
2002,"westside","OWC","R1RFWF","fcw","R1RFWF_fcw","B",84.06531
2002,"westside","OWC","R1RFWF","fcw","R1RFWF_fcw","C",3.11353
2002,"westside","OWC","R1RFWF","fcw","R1RFWF_fcw","D",0.222395
2002,"westside","OWC","R1RFWF","fcw","R1RFWF_fcw","E",142.110405
2002,"westside","OWC","RaABAMlw","fsi","RaABAMlw_fsi","A",60825.254895
2002,"westside","OWC","RaABAMlw","fsi","RaABAMlw_fsi","B",192681.24884
2002,"westside","OWC","RaABAMlw","fsi","RaABAMlw_fsi","C",54535.924295
2002,"westside","OWC","RaABAMlw","fsi","RaABAMlw_fsi","D",10617.804485
2002,"westside","OWC","RaABAMlw","fsi","RaABAMlw_fsi","E",205194.52591
2002,"westside","OWC","RaABAMlw","fsw","RaABAMlw_fsw","A",24124.52002
2002,"westside","OWC","RaABAMlw","fsw","RaABAMlw_fsw","B",77581.60617
2002,"westside","OWC","RaABAMlw","fsw","RaABAMlw_fsw","C",18866.21264
2002,"westside","OWC","RaABAMlw","fsw","RaABAMlw_fsw","D",3342.15206
2002,"westside","OWC","RaABAMlw","fsw","RaABAMlw_fsw","E",76350.649845
2002,"westside","OWC","RaABAMlw","fwc","RaABAMlw_fwc","A",5770.038275
2002,"westside","OWC","RaABAMlw","fwc","RaABAMlw_fwc","B",20203.473775
2002,"westside","OWC","RaABAMlw","fwc","RaABAMlw_fwc","C",5377.06631
2002,"westside","OWC","RaABAMlw","fwc","RaABAMlw_fwc","D",1027.687295
2002,"westside","OWC","RaABAMlw","fwc","RaABAMlw_fwc","E",17440.883085
2002,"westside","OWC","RaABAMup","fsi","RaABAMup_fsi","A",234.181935
2002,"westside","OWC","RaABAMup","fsi","RaABAMup_fsi","B",500.166355
2002,"westside","OWC","RaABAMup","fsi","RaABAMup_fsi","C",76.50388
2002,"westside","OWC","RaABAMup","fsi","RaABAMup_fsi","D",19.793155
2002,"westside","OWC","RaABAMup","fsi","RaABAMup_fsi","E",598.24255
2002,"westside","OWC","RaABAMup","fsw","RaABAMup_fsw","A",90.29237
2002,"westside","OWC","RaABAMup","fsw","RaABAMup_fsw","B",145.44633
2002,"westside","OWC","RaABAMup","fsw","RaABAMup_fsw","C",28.46656
2002,"westside","OWC","RaABAMup","fsw","RaABAMup_fsw","D",4.4479
2002,"westside","OWC","RaABAMup","fsw","RaABAMup_fsw","E",206.82735
2002,"westside","OWC","RaDFHEdy","fwi","RaDFHEdy_fwi","A",111266.44245
2002,"westside","OWC","RaDFHEdy","fwi","RaDFHEdy_fwi","B",229898.829695
2002,"westside","OWC","RaDFHEdy","fwi","RaDFHEdy_fwi","C",68097.126605
2002,"westside","OWC","RaDFHEdy","fwi","RaDFHEdy_fwi","D",11991.316005
2002,"westside","OWC","RaDFHEdy","fwi","RaDFHEdy_fwi","E",283302.541045
2002,"westside","OWC","RaDFHEwt","fdm","RaDFHEwt_fdm","A",9496.71129
2002,"westside","OWC","RaDFHEwt","fdm","RaDFHEwt_fdm","B",25101.946045
2002,"westside","OWC","RaDFHEwt","fdm","RaDFHEwt_fdm","C",5562.98853
2002,"westside","OWC","RaDFHEwt","fdm","RaDFHEwt_fdm","D",707.883285
