"PLT_CN","sclass"
40220883010497,"B"
40220128010497,"E"
40220861010497,"C"
40220860010497,"E"
40220872010497,"E"
40220833010497,"E"
40220100010497,"E"
40220832010497,"B"
40220869010497,"B"
40220838010497,"E"
40220866010497,"D"
40220080010497,"E"
40220127010497,"E"
40220819010497,"C"
40220858010497,"B"
40220814010497,"E"
40220088010497,"E"
40220123010497,"E"
40220850010497,"B"
40220881010497,"E"
40220118010497,"E"
40220122010497,"E"
40220164010497,"E"
40220172010497,"B"
40220639010497,"C"
40220555010497,"E"
40220502010497,"C"
40403427010497,"A"
40220591010497,"A"
40220658010497,"A"
40403594010497,"C"
40220424010497,"B"
40403539010497,"A"
40220632010497,"C"
40220519010497,"A"
40220475010497,"E"
40220442010497,NA
40403470010497,"E"
40403501010497,"B"
40220605010497,"A"
40220510010497,"A"
40403585010497,"E"
40403483010497,"B"
40220538010497,"C"
40220565010497,"A"
40220432010497,"A"
40403428010497,"B"
40403449010497,"A"
40403566010497,"E"
40403432010497,"B"
40220573010497,NA
40403442010497,"C"
40220511010497,"B"
40403571010497,"B"
40403489010497,"C"
40220459010497,"D"
40403589010497,"E"
40403454010497,"A"
40403502010497,"A"
40403574010497,"B"
40220696010497,"C"
40220546010497,"D"
40403510010497,"A"
40403371010497,"A"
40403406010497,NA
40403456010497,"E"
40403583010497,"B"
40220433010497,NA
40220590010497,NA
40220631010497,"D"
40403409010497,"A"
40220556010497,"A"
40403573010497,"E"
40403521010497,"E"
40220468010497,NA
40220485010497,NA
40228291010497,NA
40403531010497,"C"
40220598010497,"E"
40403544010497,"C"
40220521010497,NA
40220539010497,NA
40220566010497,NA
40220486010497,NA
40220582010497,NA
40220495010497,NA
40220477010497,NA
40220520010497,"C"
40220592010497,NA
40220531010497,NA
40220625010497,NA
40220476010497,NA
40220451010497,NA
40220532010497,NA
40220574010497,NA
40220494010497,NA
40220547010497,NA
40220617010497,NA
40220417010497,"C"
40220388010497,NA
40403375010497,"D"
40220356010497,NA
40403468010497,"B"
40220364010497,NA
40403415010497,"B"
40220414010497,"E"
40220378010497,"B"
40220314010497,NA
40220467010497,"E"
40220387010497,NA
40220304010497,NA
40220415010497,"B"
40403474010497,"A"
40403545010497,"D"
40220339010497,NA
40403481010497,"C"
40403577010497,"C"
40220398010497,"A"
40403374010497,"B"
40220450010497,"B"
40220372010497,"A"
40403558010497,"C"
40220399010497,NA
40220322010497,NA
40403581010497,"B"
40220313010497,NA
40220355010497,NA
40403532010497,"C"
40220449010497,"D"
40220348010497,"D"
40220416010497,"B"
40220379010497,"C"
40220390010497,"C"
40403600010497,"B"
40220389010497,"C"
40220107010497,"B"
40220109010497,NA
40220119010497,"C"
40220110010497,"B"
40220093010497,"B"
40220089010497,NA
40220094010497,"A"
40220102010497,NA
40220082010497,NA
40220090010497,NA
40220103010497,NA
40220091010497,"C"
40220115010497,"B"
40220101010497,NA
40220095010497,NA
40220114010497,"B"
40220084010497,NA
40220106010497,NA
40220120010497,NA
40220108010497,"A"
40220097010497,NA
40220686010497,"D"
40220713010497,NA
40220666010497,NA
40220791010497,"A"
40403595010497,"E"
40220647010497,NA
40403554010497,"B"
40220790010497,"A"
40403379010497,"B"
40220656010497,"D"
40403560010497,"A"
40220633010497,NA
40220735010497,"A"
40220642010497,"A"
40403495010497,"D"
40220624010497,NA
40403384010497,"C"
40403445010497,"A"
40220659010497,NA
40220764010497,"B"
40220727010497,"E"
40220667010497,"C"
40220691010497,"A"
40403513010497,"D"
40403569010497,"C"
40403418010497,"A"
40220665010497,"E"
40220616010497,NA
40403438010497,"B"
40220753010497,"E"
40403537010497,"B"
40220741010497,NA
40403511010497,"A"
40403430010497,"E"
40220796010497,"A"
40403536010497,"A"
40220707010497,"C"
40220720010497,"E"
40403548010497,"C"
40403385010497,"C"
40220692010497,"B"
40220672010497,"C"
40403499010497,"E"
40403434010497,"E"
40220698010497,"C"
40220641010497,"B"
40220607010497,NA
40403419010497,"C"
40220719010497,NA
40403556010497,"B"
40220740010497,"C"
40220792010497,"B"
40403553010497,"C"
40403407010497,"D"
40403471010497,"A"
40220758010497,"A"
40220734010497,"C"
40403552010497,"A"
40220772010497,NA
40220655010497,NA
40403435010497,"C"
40403567010497,"E"
40220673010497,"C"
40220678010497,NA
40220746010497,"C"
40220778010497,"B"
40403429010497,"B"
40403403010497,"A"
40220787010497,"A"
40220750010497,"D"
40220648010497,NA
40220747010497,"A"
40403473010497,"E"
40220599010497,NA
40220751010497,"E"
40220752010497,NA
40403568010497,"B"
40403396010497,"B"
40220759010497,"A"
40220606010497,"C"
40220786010497,NA
40220679010497,NA
40220708010497,"A"
40220765010497,"A"
40220779010497,"B"
40220728010497,NA
40403394010497,"A"
40220297010497,"E"
40220254010497,"D"
40403494010497,"E"
40220271010497,NA
40220238010497,NA
40220129010497,"B"
40220303010497,NA
40220195010497,NA
40220278010497,NA
40220141010497,"E"
40220261010497,"B"
40220272010497,NA
40220158010497,NA
40220245010497,"B"
40403383010497,"B"
40403378010497,"C"
40403523010497,"C"
40220287010497,NA
40220152010497,NA
40220825010497,"B"
40403561010497,"C"
40220231010497,NA
40403422010497,"C"
40403433010497,"A"
40220186010497,NA
40220194010497,NA
40220187010497,NA
40220151010497,"C"
40220220010497,"E"
40220330010497,"B"
40220160010497,NA
40220270010497,"A"
40220262010497,NA
40220239010497,NA
40220124010497,NA
40220177010497,"B"
40220167010497,"A"
40220125010497,NA
40220130010497,NA
40220221010497,NA
40220159010497,NA
40220230010497,"B"
40403526010497,"A"
40220212010497,"C"
40220205010497,NA
40220246010497,NA
40220298010497,"B"
40220142010497,NA
40220279010497,NA
40220176010497,"E"
40220134010497,"B"
40220135010497,"D"
40220316010497,NA
40220324010497,NA
40220300010497,NA
40220317010497,NA
40220342010497,NA
40220357010497,NA
40220411010497,NA
40220366010497,NA
40220402010497,NA
40220392010497,NA
40220315010497,NA
40220400010497,NA
40220305010497,NA
40220391010497,NA
40220332010497,NA
40220333010497,NA
40220367010497,NA
40220350010497,NA
40220401010497,NA
40220306010497,NA
40220427010497,NA
40220225010497,NA
40220148010497,NA
40220190010497,NA
40220888010497,NA
40220844010497,"D"
40220182010497,"C"
40220183010497,"C"
40220155010497,NA
40220234010497,NA
40220147010497,"A"
40220198010497,NA
40220214010497,NA
40220116010497,NA
40220178010497,NA
40220143010497,NA
40220247010497,NA
40220168010497,NA
40220263010497,NA
40220121010497,NA
40220179010497,NA
40220111010497,NA
40220131010497,NA
40220126010497,NA
40220222010497,NA
40220213010497,NA
40220255010497,NA
40220136010497,NA
40220144010497,NA
40220206010497,NA
40220169010497,NA
40220208010497,NA
40220181010497,NA
40220257010497,NA
40220215010497,NA
40220875010497,NA
40220249010497,NA
40220197010497,NA
40220224010497,NA
40220163010497,"E"
40220871010497,"C"
40220241010497,NA
40220668010497,"E"
40220634010497,"B"
40220700010497,"B"
40403391010497,"C"
40403436010497,"C"
40403463010497,"C"
40220742010497,"C"
40220660010497,"B"
40403370010497,"B"
40403541010497,"C"
40220699010497,"A"
40220709010497,"B"
40220643010497,"B"
40403592010497,"B"
40220766010497,"C"
40220649010497,"C"
40220774010497,"A"
40220680010497,NA
40403411010497,"C"
40220674010497,"A"
40220687010497,NA
40403425010497,"B"
40403480010497,"B"
40403580010497,"C"
40403533010497,"C"
40220736010497,"A"
40403562010497,"B"
40220608010497,"E"
40403399010497,"C"
40220600010497,"B"
40220730010497,"B"
40220635010497,"A"
40403500010497,"B"
40403444010497,"B"
40403488010497,"C"
40220737010497,"A"
40403599010497,"A"
40220793010497,"A"
40220729010497,"C"
40220797010497,NA
40220767010497,"C"
40220265010497,NA
40220240010497,NA
40220256010497,NA
40220264010497,NA
40220223010497,NA
40220274010497,NA
40220232010497,NA
40220273010497,NA
40220180010497,NA
40220188010497,NA
40220290010497,NA
40220281010497,NA
40220280010497,NA
40220266010497,NA
40220806010497,NA
40220293010497,NA
40220216010497,"A"
40220138010497,"C"
40220301010497,NA
40220845010497,"B"
40220876010497,"A"
40220258010497,NA
40220171010497,"C"
40220827010497,"B"
40220289010497,NA
40220380010497,NA
40220408010497,NA
40220331010497,NA
40220349010497,NA
40220341010497,NA
40220503010497,NA
40220382010497,NA
40220409010497,NA
40220469010497,NA
40220288010497,NA
40220418010497,NA
40220426010497,NA
40220299010497,NA
40220410010497,NA
40220340010497,NA
40220452010497,NA
40220443010497,NA
40220540010497,NA
40220504010497,NA
40220460010497,NA
40220323010497,NA
40220425010497,NA
40220419010497,NA
40220381010497,NA
40220583010497,NA
40220365010497,NA
40220461010497,NA
40220373010497,NA
40220568010497,"A"
40220444010497,NA
40220524010497,NA
40220489010497,NA
40220478010497,NA
40220558010497,NA
40220567010497,NA
40220454010497,NA
40220453010497,NA
40220513010497,NA
40220575010497,NA
40220435010497,NA
40220522010497,NA
40220533010497,NA
40220434010497,NA
40220470010497,NA
40220505010497,NA
40220512010497,NA
40220487010497,NA
40220523010497,NA
40220488010497,NA
40220541010497,NA
40220593010497,NA
40220557010497,NA
40220445010497,NA
40220548010497,NA
40403564010497,"A"
40220802010497,"B"
40220722010497,"B"
40220701010497,"B"
40220731010497,"C"
40220788010497,"A"
40220761010497,"C"
40220755010497,"A"
40403491010497,"B"
40403377010497,"B"
40403596010497,"C"
40220794010497,"B"
40403572010497,"D"
40403514010497,"B"
40403460010497,"A"
40220754010497,"B"
40220732010497,"C"
40220669010497,"C"
40220803010497,"D"
40403538010497,"C"
40403476010497,"C"
40220795010497,"E"
40403557010497,"E"
40403376010497,"C"
40403392010497,"E"
40220689010497,"C"
40220781010497,"A"
40220514010497,"B"
40220549010497,"B"
40220636010497,"A"
40220601010497,"A"
40220559010497,"C"
40220543010497,"A"
40220585010497,NA
40220455010497,NA
40220471010497,NA
40220479010497,NA
40220542010497,"E"
40220594010497,NA
40220627010497,"C"
40220507010497,"D"
40220626010497,"A"
40220480010497,NA
40220496010497,NA
40220463010497,NA
40220576010497,NA
40403550010497,"B"
40403512010497,"B"
40403447010497,"A"
40220710010497,"B"
40220721010497,"B"
40220644010497,"C"
40220799010497,"A"
40220801010497,"B"
40403439010497,"C"
40220681010497,NA
40220650010497,"C"
40220609010497,"C"
40403535010497,"C"
40220651010497,"B"
40220584010497,"D"
40220780010497,"D"
40220675010497,"B"
40220748010497,"C"
40220775010497,"B"
40220657010497,"B"
40220610010497,"B"
40403530010497,"B"
40220688010497,"B"
40220661010497,"A"
40220693010497,"B"
40220800010497,NA
40220798010497,"A"
40403477010497,"E"
40220714010497,"A"
40220189010497,NA
40220154010497,NA
40220146010497,NA
40220207010497,NA
40220161010497,NA
40220137010497,NA
40220248010497,NA
40220153010497,NA
40220132010497,NA
40220233010497,NA
40220170010497,NA
40220196010497,NA
40220162010497,NA
40220145010497,NA
40220428010497,NA
40220358010497,NA
40220368010497,NA
40220267010497,NA
40220344010497,NA
40220351010497,NA
40220436010497,NA
40220292010497,NA
40220412010497,NA
40220334010497,NA
40220393010497,NA
9827839010902,NA
40220307010497,NA
40220384010497,NA
40220291010497,NA
40220325010497,NA
40220383010497,NA
40220343010497,NA
40220374010497,NA
40220420010497,NA
40220282010497,NA
48204598010497,NA
48204599010497,NA
48203598010497,NA
48203489010497,NA
48205997010497,NA
48204483010497,NA
48204479010497,"A"
48206050010497,"E"
48206334010497,"A"
48206418010497,"A"
48203442010497,"A"
48206417010497,"D"
48205247010497,"D"
48203441010497,NA
48203546010497,"D"
48206364010497,"B"
48206186010497,"A"
48206422010497,"B"
48204250010497,"D"
48205395010497,"D"
48204886010497,NA
48205336010497,NA
48204084010497,"E"
48204883010497,"A"
48206416010497,"D"
48206356010497,"E"
48204608010497,NA
48204887010497,"A"
48203605010497,NA
48203473010497,"D"
48205249010497,"C"
48203539010497,"A"
48204565010497,"A"
48202640010497,"E"
48204006010497,"E"
48205248010497,"C"
48204751010497,NA
48205425010497,NA
48202673010497,"B"
48203604010497,"E"
48203591010497,NA
48205852010497,NA
48205796010497,"E"
48203595010497,"B"
48203511010497,"D"
48204249010497,"A"
48202813010497,NA
48203610010497,"D"
48203553010497,"A"
48203603010497,"D"
48204941010497,"D"
48203614010497,"A"
48206725010497,"A"
48206279010497,"E"
48205268010497,"B"
48204242010497,"B"
48206350010497,"A"
48203445010497,NA
48203556010497,"E"
48206352010497,"B"
48206497010497,"B"
48203596010497,NA
48203557010497,"E"
48205672010497,NA
48203816010497,"D"
48206546010497,"C"
48204478010497,NA
48204734010497,NA
48205439010497,NA
48204730010497,NA
48205671010497,"E"
48205261010497,"E"
48204936010497,NA
48204737010497,NA
48205382010497,"B"
48205110010497,"E"
48204760010497,NA
48204252010497,"E"
48203326010497,"B"
48205657010497,"E"
48202707010497,NA
48203456010497,NA
48202703010497,NA
48206305010497,"B"
48205576010497,"B"
48204014010497,"E"
48203426010497,"E"
48203397010497,"B"
48205354010497,"E"
48202706010497,"E"
48206610010497,NA
48205399010497,NA
48205457010497,"E"
48206170010497,"E"
48206302010497,"E"
48203396010497,"B"
48206731010497,"D"
48206508010497,"B"
48203425010497,"D"
48204731010497,NA
48205451010497,"C"
48204971010497,"B"
48204686010497,"B"
48206465010497,"E"
48204484010497,NA
48205244010497,"E"
48202708010497,"E"
48203336010497,"B"
48204893010497,"D"
48205582010497,"E"
48205161010497,"B"
48202898010497,"A"
48206242010497,"C"
48206154010497,"E"
48206533010497,"C"
48204732010497,NA
48205591010497,"E"
48204160010497,"D"
48203538010497,NA
48206256010497,"E"
48203410010497,"A"
48206650010497,"B"
48205658010497,NA
48204934010497,"B"
48206367010497,"E"
48205702010497,"B"
48205160010497,"E"
48204733010497,NA
48204728010497,NA
48206612010497,"A"
48204012010497,"E"
48202699010497,NA
48206551010497,"A"
48203588010497,NA
48203451010497,NA
48203392010497,"E"
48206520010497,"A"
48205594010497,"E"
48204090010497,"B"
48206541010497,"B"
48205133010497,"A"
48206566010497,"D"
48206327010497,"E"
48206719010497,"E"
48204602010497,NA
48203592010497,NA
48202625010497,"D"
48206552010497,"E"
48204013010497,"E"
48204891010497,NA
48206542010497,"A"
48203419010497,"D"
48205092010497,"A"
48205210010497,"B"
48206265010497,"B"
48203391010497,"A"
48206156010497,"E"
48202698010497,"A"
48203488010497,"E"
48202626010497,NA
48203393010497,NA
48204750010497,"E"
48203323010497,"C"
48206157010497,"E"
48204863010497,NA
48204726010497,NA
48204727010497,NA
48204705010497,NA
48204711010497,NA
48204712010497,NA
48204713010497,NA
48204688010497,NA
48204689010497,NA
48204637010497,"E"
48202804010497,"E"
48202751010497,"B"
48206475010497,"D"
48204563010497,"E"
48202757010497,"B"
48203735010497,"E"
48204628010497,NA
48202803010497,"E"
48203736010497,"E"
48203205010497,NA
48206564010497,"E"
48205734010497,"D"
48205094010497,"D"
48204714010497,NA
48206251010497,"E"
48205436010497,"E"
48206521010497,"E"
48206477010497,"B"
48206476010497,"E"
48204763010497,NA
48206193010497,"E"
48202749010497,"A"
48205725010497,NA
48205450010497,NA
48204259010497,"B"
48202750010497,"A"
48205123010497,"E"
48204609010497,NA
48204610010497,NA
48204715010497,NA
48204716010497,NA
48204243010497,"A"
48204401010497,"D"
48204122010497,"B"
48206588010497,"E"
48206345010497,"A"
48205784010497,"A"
48204904010497,"A"
48204633010497,"B"
48205863010497,"E"
48204702010497,"B"
48205100010497,"E"
48203865010497,"E"
48204036010497,NA
48202761010497,"A"
48205365010497,"B"
48204902010497,"E"
48206165010497,"E"
48204154010497,"A"
48203944010497,"E"
48204402010497,"E"
48205443010497,"A"
48204703010497,NA
48204647010497,NA
48204648010497,NA
48203692010497,NA
48206366010497,"B"
48204157010497,"E"
48203693010497,"E"
48202760010497,"B"
48204406010497,"D"
48205120010497,"E"
48206225010497,"E"
48205689010497,"E"
48204407010497,NA
48204589010497,"E"
48206224010497,"E"
48204704010497,NA
48205170010497,"E"
48203794010497,"D"
48204938010497,"E"
48205870010497,"E"
48204137010497,"B"
48205783010497,"B"
48204131010497,NA
48202842010497,"B"
48206226010497,"B"
48203748010497,"B"
48206423010497,"E"
48203699010497,"C"
48205446010497,"C"
48204562010497,"E"
48204630010497,"B"
48206620010497,"B"
48203755010497,"E"
48205125010497,"C"
48206184010497,"B"
48206220010497,"B"
48205447010497,"C"
48203756010497,"E"
48204629010497,NA
48202811010497,"E"
48203644010497,"E"
48203764010497,"C"
48203767010497,"D"
48205048010497,"A"
48205069010497,"A"
48205797010497,NA
48203650010497,"B"
48205815010497,"E"
48203493010497,NA
48205774010497,"D"
48204114010497,"B"
48204113010497,"E"
48205851010497,"B"
48204826010497,NA
48204946010497,"A"
48205877010497,"B"
48204554010497,NA
48203723010497,"E"
48203613010497,"C"
48204115010497,"B"
48206000010497,NA
48206234010497,NA
48204823010497,"B"
48205596010497,"C"
48204522010497,"B"
48203667010497,"E"
48205874010497,"B"
48205417010497,NA
48206413010497,"E"
48203210010497,"B"
48204943010497,"C"
48203989010497,"B"
48206733010497,"E"
48204942010497,"D"
48203559010497,"E"
48203446010497,"C"
48203558010497,"E"
48206606010497,"E"
48205992010497,"C"
48206667010497,"D"
48203608010497,"A"
48204188010497,"E"
48206438010497,"C"
48204186010497,"E"
48204095010497,"B"
48206704010497,"D"
48204461010497,"A"
48204187010497,"D"
48203704010497,"E"
48206513010497,"D"
48203712010497,"C"
48204096010497,NA
48206607010497,"E"
48203609010497,"B"
48206235010497,"E"
48203211010497,"E"
48203953010497,"B"
48206015010497,"D"
48204649010497,NA
48205925010497,NA
48203963010497,NA
48205122010497,"A"
48204229010497,"A"
48205785010497,NA
48205418010497,NA
48204153010497,"B"
48205599010497,"A"
48205444010497,"E"
48205840010497,"E"
48203869010497,"A"
48206674010497,"E"
48206349010497,"E"
48204088010497,"E"
48206445010497,"A"
48205257010497,"E"
48206617010497,"B"
48206230010497,"E"
48206668010497,"B"
48206214010497,"E"
48206721010497,"B"
48206405010497,"E"
48203564010497,"B"
48206380010497,"E"
48203622010497,"B"
48205414010497,"E"
48202825010497,"A"
48206190010497,NA
48206391010497,"C"
48206174010497,"B"
48203619010497,NA
48205769010497,"E"
48204089010497,"E"
48204947010497,"D"
48206536010497,"D"
48206323010497,"C"
48206444010497,"E"
48203197010497,"A"
48206164010497,"E"
48204991010497,"E"
48203570010497,"E"
48204201010497,"B"
48203623010497,"E"
48206595010497,NA
48203382010497,"D"
48206528010497,NA
48206325010497,"B"
48206324010497,"B"
48206185010497,"B"
48206198010497,"E"
48206563010497,"E"
48206596010497,"C"
48206570010497,"B"
48206740010497,"E"
