"BpS_Code","Order","Donate","Receive","Primary","Secondary","ActiveOnly","ActivePassive","PassiveOnly","REST_ACRES","BPS_LLID"
"RaPIPOm_fpd",2,"E","D","Thin / low fire","None",1,0,0,1605.46646388092,"RaPIPOm_fpd_1801020602"
"RaPIPOm_fpd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,1006.66370418783,"RaPIPOm_fpd_1801020602"
"RaPIPOm_fpd",1,"B","C","Thin / low fire","None",1,0,0,1067.95515065273,"RaPIPOm_fpd_1801020603"
"RaPIPOm_fpd",2,"E","D","Thin / low fire","None",1,0,0,255.493509604951,"RaPIPOm_fpd_1801020603"
"RaPIPOm_fpd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,1203.58797938277,"RaPIPOm_fpd_1801020603"
"RaPIPOm_fpd",18,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,497.17334161376,"RaPIPOm_fpd_1801020603"
"RaPIPOm_fpd",1,"B","C","Thin / low fire","None",1,0,0,3275.89548746425,"RaPIPOm_fpd_1801020604"
"RaPIPOm_fpd",2,"E","D","Thin / low fire","None",1,0,0,1705.32125095103,"RaPIPOm_fpd_1801020604"
"RaPIPOm_fpd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,3774.93105446851,"RaPIPOm_fpd_1801020604"
"RaPIPOm_fpd",1,"B","C","Thin / low fire","None",1,0,0,189.417562210587,"RaPIPOm_fpd_1801020606"
"RaPIPOm_fpd",2,"E","D","Thin / low fire","None",1,0,0,167.517745947289,"RaPIPOm_fpd_1801020606"
"RaPIPOm_fpd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,62.4899671587935,"RaPIPOm_fpd_1801020606"
"RaPIPOm_fpd",18,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,19.3199889814524,"RaPIPOm_fpd_1801020606"
"RaPIPOm_fpl",1,"B","C","Thin / low fire","None",1,0,0,564.126708472874,"RaPIPOm_fpl_1707030101"
"RaPIPOm_fpl",2,"E","D","Thin / low fire","None",1,0,0,851.987372347546,"RaPIPOm_fpl_1707030101"
"RaPIPOm_fpl",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,15.5026581271875,"RaPIPOm_fpl_1707030101"
"RaPIPOm_fpl",6,"B","A","Regen / high fire","None",1,0,0,110.695889908478,"RaPIPOm_fpl_1707030101"
"RaPIPOm_fpl",1,"B","C","Thin / low fire","None",1,0,0,2906.84636268625,"RaPIPOm_fpl_1707030102"
"RaPIPOm_fpl",2,"E","D","Thin / low fire","None",1,0,0,3636.70770841825,"RaPIPOm_fpl_1707030102"
"RaPIPOm_fpl",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,1609.68639991619,"RaPIPOm_fpl_1707030102"
"RaPIPOm_fpl",6,"B","A","Regen / high fire","None",1,0,0,150.448878219963,"RaPIPOm_fpl_1707030102"
"RaPIPOm_fpl",1,"B","C","Thin / low fire","None",1,0,0,4464.83673351457,"RaPIPOm_fpl_1707030103"
"RaPIPOm_fpl",2,"E","D","Thin / low fire","None",1,0,0,4392.29016537329,"RaPIPOm_fpl_1707030103"
"RaPIPOm_fpl",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,9351.70720729036,"RaPIPOm_fpl_1707030103"
"RaPIPOm_fpl",1,"B","C","Thin / low fire","None",1,0,0,146.799893194671,"RaPIPOm_fpl_1707030104"
"RaPIPOm_fpl",2,"E","D","Thin / low fire","None",1,0,0,9.24454507130482,"RaPIPOm_fpl_1707030104"
"RaPIPOm_fpl",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,199.044965800686,"RaPIPOm_fpl_1707030104"
"RaPIPOm_fpl",1,"B","C","Thin / low fire","None",1,0,0,4797.68951022653,"RaPIPOm_fpl_1707030201"
"RaPIPOm_fpl",2,"E","D","Thin / low fire","None",1,0,0,2109.12938958837,"RaPIPOm_fpl_1707030201"
"RaPIPOm_fpl",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,7900.54659859345,"RaPIPOm_fpl_1707030201"
"RaPIPOm_fpl",1,"B","C","Thin / low fire","None",1,0,0,1877.60331188363,"RaPIPOm_fpl_1707030202"
"RaPIPOm_fpl",2,"E","D","Thin / low fire","None",1,0,0,1442.29763120836,"RaPIPOm_fpl_1707030202"
"RaPIPOm_fpl",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,3166.41865748095,"RaPIPOm_fpl_1707030202"
"RaPIPOm_fpl",1,"B","C","Thin / low fire","None",1,0,0,2081.97204030155,"RaPIPOm_fpl_1707030203"
"RaPIPOm_fpl",2,"E","D","Thin / low fire","None",1,0,0,1103.96579467582,"RaPIPOm_fpl_1707030203"
"RaPIPOm_fpl",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,4616.13394895585,"RaPIPOm_fpl_1707030203"
"RaPIPOm_fpl",18,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,336.082176046827,"RaPIPOm_fpl_1707030203"
"RaPIPOm_fpl",1,"B","C","Thin / low fire","None",1,0,0,136.666558018144,"RaPIPOm_fpl_1707030204"
"RaPIPOm_fpl",2,"E","D","Thin / low fire","None",1,0,0,418.882673645622,"RaPIPOm_fpl_1707030204"
"RaPIPOm_fpl",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,2028.11565500121,"RaPIPOm_fpl_1707030204"
"RaPIPOm_fpl",18,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,597.847741573595,"RaPIPOm_fpl_1707030204"
"RaPIPOm_fpl",1,"B","C","Thin / low fire","None",1,0,0,5876.53530034199,"RaPIPOm_fpl_1707030205"
"RaPIPOm_fpl",2,"E","D","Thin / low fire","None",1,0,0,6627.22368177262,"RaPIPOm_fpl_1707030205"
"RaPIPOm_fpl",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,8160.32441234478,"RaPIPOm_fpl_1707030205"
"RaPIPOm_fpl",18,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,1538.11474554771,"RaPIPOm_fpl_1707030205"
"RaPIPOm_fpl",1,"B","C","Thin / low fire","None",1,0,0,8564.55489911957,"RaPIPOm_fpl_1707030206"
"RaPIPOm_fpl",2,"E","D","Thin / low fire","None",1,0,0,9943.17968458954,"RaPIPOm_fpl_1707030206"
"RaPIPOm_fpl",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,23780.0379636579,"RaPIPOm_fpl_1707030206"
"RaPIPOm_fpl",1,"B","C","Thin / low fire","None",1,0,0,3242.24841601604,"RaPIPOm_fpl_1707030207"
"RaPIPOm_fpl",2,"E","D","Thin / low fire","None",1,0,0,3935.38161157153,"RaPIPOm_fpl_1707030207"
"RaPIPOm_fpl",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,4077.95334206189,"RaPIPOm_fpl_1707030207"
"RaPIPOm_fpl",6,"B","A","Regen / high fire","None",1,0,0,432.516525891064,"RaPIPOm_fpl_1707030207"
"RaPIPOm_fpl",1,"B","C","Thin / low fire","None",1,0,0,5249.09263357181,"RaPIPOm_fpl_1707030506"
"RaPIPOm_fpl",2,"E","D","Thin / low fire","None",1,0,0,2833.69410248525,"RaPIPOm_fpl_1707030506"
"RaPIPOm_fpl",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,6586.30732411152,"RaPIPOm_fpl_1707030506"
"RaPIPOm_fpl",1,"B","C","Thin / low fire","None",1,0,0,8998.48605241162,"RaPIPOm_fpl_1712000501"
"RaPIPOm_fpl",2,"E","D","Thin / low fire","None",1,0,0,5009.1235322452,"RaPIPOm_fpl_1712000501"
"RaPIPOm_fpl",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,8061.03615398298,"RaPIPOm_fpl_1712000501"
"RaPIPOm_fpl",1,"B","C","Thin / low fire","None",1,0,0,2806.18268416252,"RaPIPOm_fpl_1712000502"
"RaPIPOm_fpl",2,"E","D","Thin / low fire","None",1,0,0,1636.13727205977,"RaPIPOm_fpl_1712000502"
"RaPIPOm_fpl",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,2470.22530369599,"RaPIPOm_fpl_1712000502"
"RaPIPOm_fpl",18,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,198.691107971301,"RaPIPOm_fpl_1712000502"
"RaPIPOm_fpl",1,"B","C","Thin / low fire","None",1,0,0,1306.25304650922,"RaPIPOm_fpl_1712000503"
"RaPIPOm_fpl",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,622.495595568758,"RaPIPOm_fpl_1712000503"
"RaPIPOm_fpl",18,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,779.845621757387,"RaPIPOm_fpl_1712000503"
"RaPIPOm_fpl",1,"B","C","Thin / low fire","None",1,0,0,5784.70606634789,"RaPIPOm_fpl_1712000504"
"RaPIPOm_fpl",2,"E","D","Thin / low fire","None",1,0,0,10964.3132843986,"RaPIPOm_fpl_1712000504"
"RaPIPOm_fpl",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,8810.98615402098,"RaPIPOm_fpl_1712000504"
"RaPIPOm_fpl",18,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,2968.81662431814,"RaPIPOm_fpl_1712000504"
"RaPIPOm_fpl",1,"B","C","Thin / low fire","None",1,0,0,8338.3811186207,"RaPIPOm_fpl_1712000505"
"RaPIPOm_fpl",2,"E","D","Thin / low fire","None",1,0,0,8302.31737206001,"RaPIPOm_fpl_1712000505"
"RaPIPOm_fpl",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,13767.8565903469,"RaPIPOm_fpl_1712000505"
"RaPIPOm_fpl",1,"B","C","Thin / low fire","None",1,0,0,9.34585033206408,"RaPIPOm_fpl_1712000514"
"RaPIPOm_fpl",2,"E","D","Thin / low fire","None",1,0,0,1.24324973970426,"RaPIPOm_fpl_1712000514"
"RaPIPOm_fpl",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,7.3387046900502,"RaPIPOm_fpl_1712000514"
"RaPIPOm_fpl",18,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,11.4563122525221,"RaPIPOm_fpl_1712000514"
"RaPIPOm_fpl",1,"B","C","Thin / low fire","None",1,0,0,259.511507400775,"RaPIPOm_fpl_1712000601"
"RaPIPOm_fpl",2,"E","D","Thin / low fire","None",1,0,0,63.4423133080059,"RaPIPOm_fpl_1712000601"
"RaPIPOm_fpl",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,173.997320155669,"RaPIPOm_fpl_1712000601"
"RaPIPOm_fpl",18,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,425.955292171962,"RaPIPOm_fpl_1712000601"
"RaPIPOm_fpl",1,"B","C","Thin / low fire","None",1,0,0,106.965232904778,"RaPIPOm_fpl_1712000602"
"RaPIPOm_fpl",2,"E","D","Thin / low fire","None",1,0,0,38.6825580096157,"RaPIPOm_fpl_1712000602"
"RaPIPOm_fpl",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,85.8298239615518,"RaPIPOm_fpl_1712000602"
"RaPIPOm_fpl",18,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,29.7134171031392,"RaPIPOm_fpl_1712000602"
"RaPIPOm_fpl",1,"B","C","Thin / low fire","None",1,0,0,2.35503465113633,"RaPIPOm_fpl_1712000703"
"RaPIPOm_fpl",2,"E","D","Thin / low fire","None",1,0,0,7.76466811642782,"RaPIPOm_fpl_1712000703"
"RaPIPOm_fpl",5,"E","C","Overstory removal","None",1,0,0,4.20500360365905,"RaPIPOm_fpl_1712000703"
"RaPIPOm_fpl",9,"E","A","Regen / high fire","None",1,0,0,0.429564957726115,"RaPIPOm_fpl_1712000703"
"RaPIPOm_fpl",1,"B","C","Thin / low fire","None",1,0,0,13.7733178510409,"RaPIPOm_fpl_1712000704"
"RaPIPOm_fpl",2,"E","D","Thin / low fire","None",1,0,0,11.6099416303433,"RaPIPOm_fpl_1712000704"
"RaPIPOm_fpl",6,"B","A","Regen / high fire","None",1,0,0,3.29864813530985,"RaPIPOm_fpl_1712000704"
"RaPIPOm_fpl",9,"E","A","Regen / high fire","None",1,0,0,0.803987103446394,"RaPIPOm_fpl_1712000704"
"RaPIPOm_fpl",1,"B","C","Thin / low fire","None",1,0,0,11709.0615850832,"RaPIPOm_fpl_1801020101"
"RaPIPOm_fpl",2,"E","D","Thin / low fire","None",1,0,0,12222.0590743678,"RaPIPOm_fpl_1801020101"
"RaPIPOm_fpl",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,15417.5717058996,"RaPIPOm_fpl_1801020101"
"RaPIPOm_fpl",1,"B","C","Thin / low fire","None",1,0,0,13237.2050067763,"RaPIPOm_fpl_1801020102"
"RaPIPOm_fpl",2,"E","D","Thin / low fire","None",1,0,0,11433.6791763621,"RaPIPOm_fpl_1801020102"
"RaPIPOm_fpl",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,8296.90351494939,"RaPIPOm_fpl_1801020102"
"RaPIPOm_fpl",18,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,628.272683818635,"RaPIPOm_fpl_1801020102"
"RaPIPOm_fpl",1,"B","C","Thin / low fire","None",1,0,0,2631.05351623311,"RaPIPOm_fpl_1801020103"
"RaPIPOm_fpl",2,"E","D","Thin / low fire","None",1,0,0,3929.24286355031,"RaPIPOm_fpl_1801020103"
"RaPIPOm_fpl",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,520.37169451026,"RaPIPOm_fpl_1801020103"
"RaPIPOm_fpl",6,"B","A","Regen / high fire","None",1,0,0,594.155689597539,"RaPIPOm_fpl_1801020103"
"RaPIPOm_fpl",1,"B","C","Thin / low fire","None",1,0,0,14741.7802915759,"RaPIPOm_fpl_1801020104"
"RaPIPOm_fpl",2,"E","D","Thin / low fire","None",1,0,0,18378.2193137709,"RaPIPOm_fpl_1801020104"
"RaPIPOm_fpl",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,7987.44971777551,"RaPIPOm_fpl_1801020104"
"RaPIPOm_fpl",6,"B","A","Regen / high fire","None",1,0,0,1619.51493074723,"RaPIPOm_fpl_1801020104"
"RaPIPOm_fpl",1,"B","C","Thin / low fire","None",1,0,0,4207.26086952157,"RaPIPOm_fpl_1801020105"
"RaPIPOm_fpl",2,"E","D","Thin / low fire","None",1,0,0,4723.51615464488,"RaPIPOm_fpl_1801020105"
"RaPIPOm_fpl",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,3269.79055196495,"RaPIPOm_fpl_1801020105"
"RaPIPOm_fpl",6,"B","A","Regen / high fire","None",1,0,0,920.702797577807,"RaPIPOm_fpl_1801020105"
"RaPIPOm_fpl",1,"B","C","Thin / low fire","None",1,0,0,4834.43160627308,"RaPIPOm_fpl_1801020106"
"RaPIPOm_fpl",2,"E","D","Thin / low fire","None",1,0,0,5896.53019122378,"RaPIPOm_fpl_1801020106"
"RaPIPOm_fpl",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,4469.29994259524,"RaPIPOm_fpl_1801020106"
"RaPIPOm_fpl",6,"B","A","Regen / high fire","None",1,0,0,553.268355511845,"RaPIPOm_fpl_1801020106"
"RaPIPOm_fpl",1,"B","C","Thin / low fire","None",1,0,0,5182.77453507768,"RaPIPOm_fpl_1801020201"
"RaPIPOm_fpl",2,"E","D","Thin / low fire","None",1,0,0,900.303809286369,"RaPIPOm_fpl_1801020201"
"RaPIPOm_fpl",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,6858.39668709708,"RaPIPOm_fpl_1801020201"
"RaPIPOm_fpl",6,"B","A","Regen / high fire","None",1,0,0,256.655202744328,"RaPIPOm_fpl_1801020201"
"RaPIPOm_fpl",1,"B","C","Thin / low fire","None",1,0,0,4152.06619570272,"RaPIPOm_fpl_1801020202"
"RaPIPOm_fpl",2,"E","D","Thin / low fire","None",1,0,0,2206.63258582528,"RaPIPOm_fpl_1801020202"
"RaPIPOm_fpl",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,3134.90719645986,"RaPIPOm_fpl_1801020202"
"RaPIPOm_fpl",6,"B","A","Regen / high fire","None",1,0,0,172.362624328191,"RaPIPOm_fpl_1801020202"
"RaPIPOm_fpl",1,"B","C","Thin / low fire","None",1,0,0,240.693631864787,"RaPIPOm_fpl_1801020204"
"RaPIPOm_fpl",2,"E","D","Thin / low fire","None",1,0,0,368.416258987565,"RaPIPOm_fpl_1801020204"
"RaPIPOm_fpl",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,60.465049046308,"RaPIPOm_fpl_1801020204"
"RaPIPOm_fpl",1,"B","C","Thin / low fire","None",1,0,0,2453.04509538372,"RaPIPOm_fpl_1801020205"
"RaPIPOm_fpl",2,"E","D","Thin / low fire","None",1,0,0,1382.79449719862,"RaPIPOm_fpl_1801020205"
"RaPIPOm_fpl",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,4897.72679243705,"RaPIPOm_fpl_1801020205"
"RaPIPOm_fpl",1,"B","C","Thin / low fire","None",1,0,0,4899.52676437998,"RaPIPOm_fpl_1801020206"
"RaPIPOm_fpl",2,"E","D","Thin / low fire","None",1,0,0,3869.58975217688,"RaPIPOm_fpl_1801020206"
"RaPIPOm_fpl",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,6572.03149073063,"RaPIPOm_fpl_1801020206"
"RaPIPOm_fpl",6,"B","A","Regen / high fire","None",1,0,0,630.93674477617,"RaPIPOm_fpl_1801020206"
"RaPIPOm_fpl",1,"B","C","Thin / low fire","None",1,0,0,4708.79998923293,"RaPIPOm_fpl_1801020207"
"RaPIPOm_fpl",2,"E","D","Thin / low fire","None",1,0,0,5459.19941351213,"RaPIPOm_fpl_1801020207"
"RaPIPOm_fpl",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,5121.09643850231,"RaPIPOm_fpl_1801020207"
"RaPIPOm_fpl",1,"B","C","Thin / low fire","None",1,0,0,237.830909135499,"RaPIPOm_fpl_1801020301"
"RaPIPOm_fpl",2,"E","D","Thin / low fire","None",1,0,0,430.758822365846,"RaPIPOm_fpl_1801020301"
"RaPIPOm_fpl",6,"B","A","Regen / high fire","None",1,0,0,20.1913269381715,"RaPIPOm_fpl_1801020301"
"RaPIPOm_fpl",9,"E","A","Regen / high fire","None",1,0,0,1.60366058632506,"RaPIPOm_fpl_1801020301"
"RaPIPOm_fpl",1,"B","C","Thin / low fire","None",1,0,0,1.4277651850089,"RaPIPOm_fpl_1801020405"
"RaPIPOm_fpl",2,"E","D","Thin / low fire","None",1,0,0,0.283871074958925,"RaPIPOm_fpl_1801020405"
"RaPIPOm_fpl",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,3.64208471424615,"RaPIPOm_fpl_1801020405"
"RaPIPOm_fpl",6,"B","A","Regen / high fire","None",1,0,0,0.669482225816575,"RaPIPOm_fpl_1801020405"
"RaPIPOm_fpl",1,"B","C","Thin / low fire","None",1,0,0,0.83475727199947,"RaPIPOm_fpl_1802000101"
"RaPIPOm_fpl",2,"E","D","Thin / low fire","None",1,0,0,4.22702156109909,"RaPIPOm_fpl_1802000101"
"RaPIPOm_fpl",5,"E","C","Overstory removal","None",1,0,0,1.56561599052103,"RaPIPOm_fpl_1802000101"
"RaPIPOm_fpl",10,"A","C","Grow w/ fire","None",0,0,1,0.374214613822921,"RaPIPOm_fpl_1802000101"
"RaPIPOm_fpl",1,"B","C","Thin / low fire","None",1,0,0,16.7952061100534,"RaPIPOm_fpl_1802000102"
"RaPIPOm_fpl",2,"E","D","Thin / low fire","None",1,0,0,17.7156664497536,"RaPIPOm_fpl_1802000102"
"RaPIPOm_fpl",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,5.1728832854769,"RaPIPOm_fpl_1802000102"
"RaPIPOm_fpl",6,"B","A","Regen / high fire","None",1,0,0,4.46168335489945,"RaPIPOm_fpl_1802000102"
"RaPIPOm_fpl",1,"B","C","Thin / low fire","None",1,0,0,0.31534868956843,"RaPIPOm_fpl_1802000103"
"RaPIPOm_fpl",2,"E","D","Thin / low fire","None",1,0,0,1.65762577766437,"RaPIPOm_fpl_1802000103"
"RaPIPOm_fpl",5,"E","C","Overstory removal","None",1,0,0,0.91019149965755,"RaPIPOm_fpl_1802000103"
"RaPIPOm_fpl",9,"E","A","Regen / high fire","None",1,0,0,0.154175384233665,"RaPIPOm_fpl_1802000103"
"RaPIPOxe_fpd",1,"B","C","Thin / low fire","None",1,0,0,7726.85990930254,"RaPIPOxe_fpd_17070301"
"RaPIPOxe_fpd",2,"E","D","Thin / low fire","None",1,0,0,4445.13525394662,"RaPIPOxe_fpd_17070301"
"RaPIPOxe_fpd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,72504.9859438404,"RaPIPOxe_fpd_17070301"
"RaPIPOxe_fpd",6,"B","A","Regen / high fire","None",1,0,0,23107.767492072,"RaPIPOxe_fpd_17070301"
"RaPIPOxe_fpd",1,"B","C","Thin / low fire","None",1,0,0,839.286519146184,"RaPIPOxe_fpd_17070302"
"RaPIPOxe_fpd",2,"E","D","Thin / low fire","None",1,0,0,983.025085242857,"RaPIPOxe_fpd_17070302"
"RaPIPOxe_fpd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,7271.20600890662,"RaPIPOxe_fpd_17070302"
"RaPIPOxe_fpd",6,"B","A","Regen / high fire","None",1,0,0,3050.98035417598,"RaPIPOxe_fpd_17070302"
"RaPIPOxe_fpd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,2.98182219184661,"RaPIPOxe_fpd_17070303"
"RaPIPOxe_fpd",11,"C","D","Grow w/ fire","None",0,0,1,0.396663451790074,"RaPIPOxe_fpd_17070303"
"RaPIPOxe_fpd",19,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,5.7948624543603,"RaPIPOxe_fpd_17070303"
"RaPIPOxe_fpd",2,"E","D","Thin / low fire","None",1,0,0,196.463399666599,"RaPIPOxe_fpd_17070305B"
"RaPIPOxe_fpd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,1047.45820079112,"RaPIPOxe_fpd_17070305B"
"RaPIPOxe_fpd",6,"B","A","Regen / high fire","None",1,0,0,167.184272878964,"RaPIPOxe_fpd_17070305B"
"RaPIPOxe_fpd",2,"E","D","Thin / low fire","None",1,0,0,13.6768232910285,"RaPIPOxe_fpd_17070306"
"RaPIPOxe_fpd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,13722.3484198107,"RaPIPOxe_fpd_17070306"
"RaPIPOxe_fpd",11,"C","D","Grow w/ fire","None",0,0,1,1644.79015205976,"RaPIPOxe_fpd_17070306"
"RaPIPOxe_fpd",1,"B","C","Thin / low fire","None",1,0,0,3063.93077711151,"RaPIPOxe_fpd_17120005"
"RaPIPOxe_fpd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,18968.742219709,"RaPIPOxe_fpd_17120005"
"RaPIPOxe_fpd",2,"E","D","Thin / low fire","None",1,0,0,2620.31890175534,"RaPIPOxe_fpd_17120006"
"RaPIPOxe_fpd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,4917.6358188731,"RaPIPOxe_fpd_17120006"
"RaPIPOxe_fpd",6,"B","A","Regen / high fire","None",1,0,0,1835.10143024245,"RaPIPOxe_fpd_17120006"
"RaPIPOxe_fpd",1,"B","C","Thin / low fire","None",1,0,0,27.0844526090132,"RaPIPOxe_fpd_17120007"
"RaPIPOxe_fpd",2,"E","D","Thin / low fire","None",1,0,0,3993.24343101349,"RaPIPOxe_fpd_17120007"
"RaPIPOxe_fpd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,4121.23188023594,"RaPIPOxe_fpd_17120007"
"RaPIPOxe_fpd",6,"B","A","Regen / high fire","None",1,0,0,2599.1000293001,"RaPIPOxe_fpd_17120007"
"RaPIPOxe_fpd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,261.726821882987,"RaPIPOxe_fpd_17120008"
"RaPIPOxe_fpd",7,"C","A","Regen / high fire","None",1,0,0,289.248918452716,"RaPIPOxe_fpd_17120008"
"RaPIPOxe_fpd",11,"C","D","Grow w/ fire","None",0,0,1,413.770944025959,"RaPIPOxe_fpd_17120008"
"RaPIPOxe_fpd",1,"B","C","Thin / low fire","None",1,0,0,2401.63732526619,"RaPIPOxe_fpd_18010201"
"RaPIPOxe_fpd",2,"E","D","Thin / low fire","None",1,0,0,4711.1703631046,"RaPIPOxe_fpd_18010201"
"RaPIPOxe_fpd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,5425.34950793001,"RaPIPOxe_fpd_18010201"
"RaPIPOxe_fpd",6,"B","A","Regen / high fire","None",1,0,0,2984.10397429418,"RaPIPOxe_fpd_18010201"
"RaPIPOxe_fpd",1,"B","C","Thin / low fire","None",1,0,0,489.06232254245,"RaPIPOxe_fpd_18010202"
"RaPIPOxe_fpd",2,"E","D","Thin / low fire","None",1,0,0,11633.0154461644,"RaPIPOxe_fpd_18010202"
"RaPIPOxe_fpd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,49627.6850817786,"RaPIPOxe_fpd_18010202"
"RaPIPOxe_fpd",6,"B","A","Regen / high fire","None",1,0,0,16031.872502823,"RaPIPOxe_fpd_18010202"
"RaPIPOxe_fpd",2,"E","D","Thin / low fire","None",1,0,0,1371.86189392327,"RaPIPOxe_fpd_18010203"
"RaPIPOxe_fpd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,4434.73087126282,"RaPIPOxe_fpd_18010203"
"RaPIPOxe_fpd",6,"B","A","Regen / high fire","None",1,0,0,751.867568998246,"RaPIPOxe_fpd_18010203"
"RaPIPOxe_fpd",2,"E","D","Thin / low fire","None",1,0,0,5714.33822603458,"RaPIPOxe_fpd_18010204"
"RaPIPOxe_fpd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,24347.6975878529,"RaPIPOxe_fpd_18010204"
"RaPIPOxe_fpd",6,"B","A","Regen / high fire","None",1,0,0,6844.63812478244,"RaPIPOxe_fpd_18010204"
"RaPIPOxe_fpd",7,"C","A","Regen / high fire","None",1,0,0,859.291182749032,"RaPIPOxe_fpd_18010204"
"RaPIPOxe_fpd",2,"E","D","Thin / low fire","None",1,0,0,4135.55435094829,"RaPIPOxe_fpd_18020001"
"RaPIPOxe_fpd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,9453.84392401685,"RaPIPOxe_fpd_18020001"
"RaPIPOxe_fpd",6,"B","A","Regen / high fire","None",1,0,0,2906.76715318337,"RaPIPOxe_fpd_18020001"
"RaPIPOxe_fxp",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,214.259967331736,"RaPIPOxe_fxp_16040201"
"RaPIPOxe_fxp",11,"C","D","Grow w/ fire","None",0,0,1,595.608802128577,"RaPIPOxe_fxp_16040201"
"RaPIPOxe_fxp",19,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,171.115162478337,"RaPIPOxe_fxp_16040201"
"RaPIPOxe_fxp",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,48.552147033711,"RaPIPOxe_fxp_16040205"
"RaPIPOxe_fxp",6,"B","A","Regen / high fire","None",1,0,0,3.5527136788005e-15,"RaPIPOxe_fxp_16040205"
"RaPIPOxe_fxp",7,"C","A","Regen / high fire","None",1,0,0,12.1039694138675,"RaPIPOxe_fxp_16040205"
"RaPIPOxe_fxp",11,"C","D","Grow w/ fire","None",0,0,1,14.679791470737,"RaPIPOxe_fxp_16040205"
"RaPIPOxe_fxp",14,"C","E","Grow w/o fire","None",0,0,1,4.5653696394665,"RaPIPOxe_fxp_16040205"
"RaPIPOxe_fxp",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,8.17496842485899,"RaPIPOxe_fxp_17050103"
"RaPIPOxe_fxp",11,"C","D","Grow w/ fire","None",0,0,1,90.6923462543819,"RaPIPOxe_fxp_17050103"
