"YEAR","BpS_Code","MAP_ZONE","sclass","PERC_AREA","AREA_TOTAL","PERC_AREA_VAR","AREA_TOTAL_VAR","nPlots_AREA","N"
2017,"RaABAMlw_fsi","WCR","A",0,0,0,0,0,3342
2017,"RaABAMlw_fsi","WCR","B",0,0,0,0,0,3342
2017,"RaABAMlw_fsi","WCR","C",0,0,0,0,0,9203
2017,"RaABAMlw_fsi","WCR","D",0,0,0,0,0,5861
2017,"RaABAMlw_fsi","WCR","E",0,0,0,0,0,9203
2017,"RaABAMlw_fsi","WEC","A",1.32946775728192,52996.9207982615,0.000554228343170845,163412860.507887,21,3674
2017,"RaABAMlw_fsi","WEC","B",0.572047273892561,45923.9130383232,0.000116859122335897,170289146.237117,18,9535
2017,"RaABAMlw_fsi","WEC","C",0.913120472435094,73305.2443101017,0.000295983411903382,290079526.448946,27,9535
2017,"RaABAMlw_fsi","WEC","D",0.495208772845598,19740.6367844219,8.01931879154239e-05,54355737.9757708,10,3674
2017,"RaABAMlw_fsi","WEC","E",1.15795039889165,46159.6794974868,0.000421019525978304,161704530.066019,18,3674
2017,"RaABAMlw_fsi","WNC","A",0,0,0,0,0,3342
2017,"RaABAMlw_fsi","WNC","B",0,0,0,0,0,3342
2017,"RaABAMlw_fsi","WNC","C",0,0,0,0,0,3674
2017,"RaABAMlw_fsi","WNC","D",0,0,0,0,0,3342
2017,"RaABAMlw_fsi","WNC","E",0,0,0,0,0,9203
2017,"RaABAMlw_fsi","WWC","A",0,0,0,0,0,9203
2017,"RaABAMlw_fsi","WWC","B",0,0,0,0,0,9203
2017,"RaABAMlw_fsi","WWC","C",0,0,0,0,0,9535
2017,"RaABAMlw_fsi","WWC","D",0,0,0,0,0,9203
2017,"RaABAMlw_fsi","WWC","E",0,0,0,0,0,9535
2017,"RaABAMlw_fwc","WNC","A",0,0,0,0,0,9203
2017,"RaABAMlw_fwc","WNC","B",0,0,0,0,0,3342
2017,"RaABAMlw_fwc","WNC","C",0,0,0,0,0,9203
2017,"RaABAMlw_fwc","WNC","D",0,0,0,0,0,5861
2017,"RaABAMlw_fwc","WNC","E",0,0,0,0,0,9203
2017,"RaABAMlw_fwc","WWC","A",0,0,0,0,0,5861
2017,"RaABAMlw_fwc","WWC","B",0,0,0,0,0,9203
2017,"RaABAMlw_fwc","WWC","C",0,0,0,0,0,9203
2017,"RaABAMlw_fwc","WWC","D",0,0,0,0,0,5861
2017,"RaABAMlw_fwc","WWC","E",0,0,0,0,0,9203
2017,"RaABAMup_fst","WCR","A",0,0,0,0,0,9203
2017,"RaABAMup_fst","WCR","B",0,0,0,0,0,9203
2017,"RaABAMup_fst","WCR","C",0,0,0,0,0,3342
2017,"RaABAMup_fst","WCR","D",0,0,0,0,0,9203
2017,"RaABAMup_fst","WCR","E",0,0,0,0,0,9203
2017,"RaABAMup_fst","WNC","A",0,0,0,0,0,9535
2017,"RaABAMup_fst","WNC","B",0,0,0,0,0,9535
2017,"RaABAMup_fst","WNC","C",0,0,0,0,0,9535
2017,"RaABAMup_fst","WNC","D",0,0,0,0,0,9535
2017,"RaABAMup_fst","WNC","E",0,0,0,0,0,9535
2017,"RaABAMup_fst","WWC","A",0,0,0,0,0,9203
2017,"RaABAMup_fst","WWC","B",0,0,0,0,0,9203
2017,"RaABAMup_fst","WWC","C",0,0,0,0,0,9203
2017,"RaABAMup_fst","WWC","D",0,0,0,0,0,9203
2017,"RaABAMup_fst","WWC","E",0,0,0,0,0,9203
2017,"RaABLA_faf","WCR","A",0,0,0,0,0,5861
2017,"RaABLA_faf","WCR","B",0,0,0,0,0,3674
2017,"RaABLA_faf","WCR","C",0,0,0,0,0,5861
2017,"RaABLA_faf","WCR","E",0,0,0,0,0,6193
2017,"RaABLA_faf","WNC","A",0,0,0,0,0,9535
2017,"RaABLA_faf","WNC","B",0,0,0,0,0,9535
2017,"RaABLA_faf","WNC","C",0,0,0,0,0,3342
2017,"RaABLA_faf","WNC","E",0,0,0,0,0,9535
2017,"RaABLA_faf","WNE","B",0.0647002515090737,1909.01961730458,1.23693153943122e-06,3802390.72702654,1,3342
2017,"RaABLA_faf","WNE","E",0.0647002515090737,1909.01961730458,1.23693153943122e-06,3802390.72702654,1,3342
2017,"RaDFHEdy_fdg","WCR","A",0,0,0,0,0,9203
2017,"RaDFHEdy_fdg","WCR","B",0,0,0,0,0,9535
2017,"RaDFHEdy_fdg","WCR","C",0,0,0,0,0,9203
2017,"RaDFHEdy_fdg","WCR","D",0,0,0,0,0,9203
2017,"RaDFHEdy_fdg","WCR","E",0,0,0,0,0,9535
2017,"RaDFHEdy_fdg","WNC","A",0,0,0,0,0,9203
2017,"RaDFHEdy_fdg","WNC","B",0,0,0,0,0,9203
2017,"RaDFHEdy_fdg","WNC","C",0,0,0,0,0,9203
2017,"RaDFHEdy_fdg","WNC","D",0,0,0,0,0,9203
2017,"RaDFHEdy_fdg","WNC","E",0,0,0,0,0,9203
2017,"RaDFHEdy_fdg","WWC","A",0,0,0,0,0,9203
2017,"RaDFHEdy_fdg","WWC","B",0,0,0,0,0,9203
2017,"RaDFHEdy_fdg","WWC","C",0,0,0,0,0,9203
2017,"RaDFHEdy_fdg","WWC","D",0,0,0,0,0,5861
2017,"RaDFHEdy_fdg","WWC","E",0,0,0,0,0,9203
2017,"RaDFHEdy_fwi","OEC","D",0.0948636719979384,3834.07324586364,1.06581290947194e-05,15403788.341385,1,5861
2017,"RaDFHEdy_fwi","OEC","E",0.114156414981926,3368.25329977423,3.1675821204737e-06,7074022.57127976,1,3342
2017,"RaDFHEdy_fwi","WCR","A",0,0,0,0,0,9203
2017,"RaDFHEdy_fwi","WCR","B",0,0,0,0,0,9203
